Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 07-02-2017,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
24-11-2015,02 - 03,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,23.24,27.07,27.07,23.24
24-11-2015,03 - 04,23.25,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,27.08,27.08,
24-11-2015,04 - 05,23.68,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,35.38,35.38,
24-11-2015,05 - 06,24.54,24.06,24.06,24.06,24.06,34.48,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,34.48,56.82,56.82,
24-11-2015,06 - 07,25.21,24.82,24.82,24.82,24.82,41.96,24.82,24.82,24.82,24.82,24.82,24.51,24.51,24.51,41.96,56.87,59.08,
24-11-2015,07 - 08,27.12,24.99,24.99,26.39,26.39,59.03,26.39,26.39,26.39,26.39,26.39,24.99,24.99,24.99,59.03,59.03,59.03,
24-11-2015,08 - 09,27.76,26.27,26.27,26.94,26.94,59.01,26.94,26.94,26.94,26.94,26.94,24.2,24.2,24.2,59.01,59.01,59.01,
24-11-2015,09 - 10,27.15,26.73,26.73,26.99,26.99,34.46,26.99,26.99,26.99,26.99,26.99,24.31,24.31,24.31,34.46,56.85,56.85,
24-11-2015,10 - 11,27.44,26.57,26.57,26.57,26.57,56.85,26.57,26.57,26.57,26.57,26.57,24.37,24.37,24.37,56.85,56.85,56.85,
24-11-2015,11 - 12,26.7,26.11,26.11,26.11,26.11,41.93,26.11,26.11,26.11,26.11,26.11,24.3,24.3,24.3,41.93,56.88,56.88,
24-11-2015,12 - 13,26.34,25.86,25.86,25.86,25.86,38.94,25.86,25.86,25.86,25.86,25.86,24.27,24.27,24.27,38.94,56.88,56.88,
24-11-2015,13 - 14,26.2,25.73,25.73,25.73,25.73,38.91,25.73,25.73,25.73,25.73,25.73,24.28,24.28,24.28,38.91,56.88,56.88,
24-11-2015,14 - 15,26.28,25.73,25.73,25.73,25.73,44.36,25.73,25.73,25.73,25.73,25.73,24.24,24.24,24.24,44.36,56.88,56.88,
24-11-2015,15 - 16,26.89,26.16,26.16,26.16,26.16,58.01,26.16,26.16,26.16,26.16,26.16,24.33,24.33,24.33,58.01,58.01,58.01,
24-11-2015,16 - 17,27.87,26.97,26.97,26.97,26.97,58.01,26.97,26.97,26.97,26.97,26.97,24.27,24.27,24.27,58.01,58.01,58.01,
24-11-2015,17 - 18,28.52,25.44,25.44,28,28,35.97,28,28,28,28,28,25.44,25.44,25.44,35.97,56.88,56.88,
24-11-2015,18 - 19,27.72,25.21,25.21,27.1,27.1,35.07,27.1,27.1,27.1,27.1,27.1,25.21,25.21,25.21,35.07,56.85,56.85,
24-11-2015,19 - 20,25.94,25.05,25.05,26.07,26.07,31.84,26.07,26.07,26.07,26.07,26.07,25.05,25.05,25.05,31.84,50.08,50.08,
24-11-2015,20 - 21,25.19,24.99,24.99,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,24.99,24.99,24.85,25.27,49.03,49.03,25.27
24-11-2015,21 - 22,24.85,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.86,24.78,24.86,36.88,36.88,24.86
24-11-2015,22 - 23,24.25,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,28.59,28.59,24.26
24-11-2015,23 - 00,23.65,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,28.52,28.52,23.66
25-11-2015,00 - 01,23.72,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,27.01,27.01,23.71
25-11-2015,01 - 02,23.2,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,26.1,26.1,23.19
25-11-2015,02 - 03,23.14,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12,26.08,26.08,23.12
25-11-2015,03 - 04,23.54,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,26.09,26.09,
25-11-2015,04 - 05,24.22,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32,24.32,23.99,23.99,23.99,24.32,24.32,24.32,
25-11-2015,05 - 06,25.26,25.36,25.36,25.36,25.36,28.17,25.36,25.36,25.36,25.36,25.36,24.12,24.12,24.12,28.17,36.9,36.9,
25-11-2015,06 - 07,26.39,26.25,26.25,26.25,26.25,32.97,26.25,26.25,26.25,26.25,26.25,24.32,24.32,24.32,32.97,52.42,52.42,
25-11-2015,07 - 08,34.05,29.13,29.13,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,24.9,24.9,24.9,34.5,52.47,52.47,
25-11-2015,08 - 09,35.95,28.82,28.82,38.01,38.01,38.01,38.01,38.01,38.01,38.01,38.01,25.57,25.57,25.57,38.01,52.48,52.48,
25-11-2015,09 - 10,33.28,28.91,28.91,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41,25.49,25.49,25.49,34.41,52.43,52.43,
25-11-2015,10 - 11,34.46,36.87,36.87,36.87,36.87,36.87,36.87,36.87,30.65,30.65,30.65,36.87,36.87,23.66,36.87,52.42,52.42,
25-11-2015,11 - 12,34.41,36.9,36.9,36.9,36.9,36.9,36.9,36.9,29.47,29.47,29.47,31.4,31.4,23.65,36.9,52.47,52.47,
25-11-2015,12 - 13,34.17,36.05,36.05,36.05,36.05,36.05,36.05,36.05,30.51,30.51,30.51,29.45,29.45,23.64,36.05,52.47,52.47,
25-11-2015,13 - 14,33.99,36.03,36.03,36.03,36.03,36.03,36.03,36.03,30.3,30.3,30.3,29.76,29.76,23.65,36.03,52.47,52.47,
25-11-2015,14 - 15,35.02,28.95,28.95,36.09,36.09,36.09,36.09,36.09,36.09,36.09,36.09,24.87,24.87,24.87,36.09,52.48,52.48,
25-11-2015,15 - 16,35.38,29.51,29.51,38.99,38.99,38.99,38.99,38.99,29.04,29.04,29.04,24.78,24.78,24.78,38.99,52.49,52.49,
25-11-2015,16 - 17,45.09,29.3,29.3,50.35,50.35,50.35,50.35,50.35,49.94,49.94,49.94,24.77,24.77,24.77,50.35,52.48,52.48,
25-11-2015,17 - 18,51,28.63,28.63,52.49,52.49,52.49,52.49,52.49,52.49,52.49,52.49,24.81,24.81,24.81,52.49,52.49,52.49,
25-11-2015,18 - 19,36.64,28.09,28.09,44.64,45.06,44.64,44.64,45.06,38.79,38.79,38.79,24.72,24.72,24.72,44.64,52.47,52.47,
25-11-2015,19 - 20,28.6,27.13,27.13,32.31,35.8,32.31,32.31,35.8,29.32,29.32,29.32,24.58,24.58,24.58,32.31,52.41,52.41,
25-11-2015,20 - 21,26.96,26.77,26.77,27.72,30.73,27.72,27.72,30.73,27.72,27.72,27.72,24.54,24.54,24.54,27.72,49.07,49.07,27.72
25-11-2015,21 - 22,25.95,25.95,25.95,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,24.47,24.47,24.47,26.28,36.85,36.85,26.28
25-11-2015,22 - 23,25.18,25.39,25.39,25.39,25.39,25.39,25.39,25.39,25.39,25.39,25.39,24.27,24.27,24.27,25.39,30.03,30.03,25.39
25-11-2015,23 - 00,24.31,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.08,24.08,24.08,24.38,28.55,28.55,24.38
26-11-2015,00 - 01,23.43,23.44,23.44,23.44,23.44,23.44,23.44,23.44,23.44,23.44,23.44,23.28,23.28,23.28,23.44,24.1,24.1,23.44
26-11-2015,01 - 02,23.2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,24.09,24.09,23.17
26-11-2015,02 - 03,23.08,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,24.08,24.08,23.05
26-11-2015,03 - 04,23.21,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.16,23.16,23.16,23.18,24.09,24.09,
26-11-2015,04 - 05,23.56,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.16,23.16,23.16,23.63,25,25,
26-11-2015,05 - 06,24.37,24.7,24.7,24.7,24.7,24.79,24.7,24.7,24.7,24.7,24.7,23.23,23.23,23.23,24.79,41.97,41.97,
26-11-2015,06 - 07,26.02,25.71,25.71,25.71,25.71,30.93,25.71,25.71,25.71,25.71,25.71,24.1,24.1,24.1,30.93,51.38,51.38,
26-11-2015,07 - 08,34.47,26.96,26.96,44.54,45.04,44.54,42.12,45.04,44.54,27.32,27.32,26.96,26.96,26.96,44.54,51.39,51.39,
26-11-2015,08 - 09,34.44,26.1,26.1,44.1,44.1,44.1,44.1,44.1,44.1,27.48,27.48,26.1,26.1,26.1,44.1,51.39,55.01,
26-11-2015,09 - 10,31.27,26.09,26.09,33.14,33.14,33.14,33.14,33.14,33.14,27.83,27.83,26.09,26.09,26.09,33.14,51.34,51.34,
26-11-2015,10 - 11,35.93,28.55,28.55,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,28.55,28.55,23.18,37.23,51.34,51.34,
26-11-2015,11 - 12,34.5,28.29,28.29,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,28.29,28.29,23.21,37.17,51.39,51.56,
26-11-2015,12 - 13,29.25,27.72,27.72,34.47,34.47,34.47,34.47,34.47,34.47,26.92,26.92,27.72,27.72,23.16,34.47,51.39,58.01,
26-11-2015,13 - 14,28.73,27.6,27.6,34.42,34.42,34.42,34.42,34.42,31.68,26.97,26.97,27.6,27.6,22.97,34.42,51.39,58.02,
26-11-2015,14 - 15,29.27,25.64,25.64,34.47,34.47,34.47,34.47,34.47,34.47,26.95,26.95,25.34,25.34,25.34,34.47,51.39,58.04,
26-11-2015,15 - 16,32.39,25.67,25.67,51.95,51.95,51.95,51.95,51.95,51.95,26.78,26.78,25.16,25.16,25.16,51.95,51.95,55.04,
26-11-2015,16 - 17,33.97,25.27,25.27,56.68,56.68,56.68,56.68,56.68,56.68,26.67,26.67,25.23,25.23,25.23,56.68,56.68,56.68,
26-11-2015,17 - 18,34.5,25.18,25.18,58.03,59.05,58.03,58.03,59.05,58.03,27.03,27.03,25.18,25.18,25.18,58.03,58.03,58.03,
26-11-2015,18 - 19,29.38,25.14,25.14,41.99,41.99,41.99,41.99,41.99,41.99,26.88,26.88,24.77,24.77,24.77,41.99,51.5,51.5,
26-11-2015,19 - 20,26.68,24.85,24.85,28.97,28.97,28.97,28.97,28.97,28.97,26.79,26.79,24.33,24.33,24.33,28.97,51.34,51.34,
26-11-2015,20 - 21,25.25,24.93,24.93,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,24.26,24.26,24.26,25.4,50.01,50.01,25.4
26-11-2015,21 - 22,24.53,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.12,24.12,24.12,24.58,42.37,42.37,24.58
26-11-2015,22 - 23,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,35.35,35.35,23.55
26-11-2015,23 - 00,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,30.03,30.03,22.81
27-11-2015,00 - 01,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,30.06,30.06,21.67
27-11-2015,01 - 02,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,30.02,30.02,20.91
27-11-2015,02 - 03,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,30,30,20.25
27-11-2015,03 - 04,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,30.01,30.01,
27-11-2015,04 - 05,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,35.83,35.83,
27-11-2015,05 - 06,22.16,22.1,22.1,22.1,22.1,25.57,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,25.57,55.09,55.09,
27-11-2015,06 - 07,23.18,23.07,23.07,23.07,23.07,30.94,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,30.94,55.07,55.07,
27-11-2015,07 - 08,24.34,23.9,23.9,23.9,23.9,55.08,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,55.08,55.08,55.08,
27-11-2015,08 - 09,24.9,24.34,24.34,24.34,24.34,41.91,24.34,24.34,24.34,24.34,24.34,24.34,24.34,24.34,41.91,55.09,55.09,
27-11-2015,09 - 10,24.36,24.06,24.06,24.06,24.06,28.53,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,28.53,55.05,55.05,
27-11-2015,10 - 11,24.19,23.84,23.84,23.84,23.84,35.93,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,35.93,55.05,55.05,
27-11-2015,11 - 12,23.87,23.63,23.63,23.63,23.63,35.33,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,35.33,55.09,55.09,
27-11-2015,12 - 13,23.75,23.52,23.52,23.52,23.52,34.5,23.52,23.52,23.52,23.52,23.52,23.52,23.52,23.52,34.5,55.09,55.09,
27-11-2015,13 - 14,23.61,23.43,23.43,23.43,23.43,34.46,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,34.46,55.08,55.08,
27-11-2015,14 - 15,23.47,23.34,23.34,23.34,23.34,34.47,23.34,23.34,23.34,23.34,23.34,23.34,23.34,23.34,34.47,55.08,55.08,
27-11-2015,15 - 16,23.6,23.4,23.4,23.4,23.4,50.07,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,50.07,55.08,55.08,
27-11-2015,16 - 17,23.84,23.6,23.6,23.6,23.6,50.01,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,50.01,55.07,55.07,
27-11-2015,17 - 18,23.83,23.6,23.6,23.6,23.6,42,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,42,55.07,55.07,
27-11-2015,18 - 19,23.51,23.37,23.37,23.37,23.37,35.31,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,35.31,55.08,55.08,
27-11-2015,19 - 20,23.08,23.07,23.07,23.07,23.07,24.7,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,24.7,55.04,55.04,
27-11-2015,20 - 21,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,51.5,51.5,22.43
27-11-2015,21 - 22,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,48.05,48.05,22.1
27-11-2015,22 - 23,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,28.58,28.58,20.95
27-11-2015,23 - 00,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,28.59,28.59,19.73
28-11-2015,00 - 01,18.43,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.67,18.67,18.67,18.34,18.34,18.34,18.34,28.03,28.03,
28-11-2015,01 - 02,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,17.28,26.05,26.05,
28-11-2015,02 - 03,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,26.02,26.02,
28-11-2015,03 - 04,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,26.03,26.03,
28-11-2015,04 - 05,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,17.52,26.07,26.07,
28-11-2015,05 - 06,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,18.76,36.11,36.11,
28-11-2015,06 - 07,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,36.17,36.17,
28-11-2015,07 - 08,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,36.11,36.11,20.67
28-11-2015,08 - 09,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,36.15,36.15,21.48
28-11-2015,09 - 10,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,36.18,36.18,21.85
28-11-2015,10 - 11,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,36.18,36.18,22.09
28-11-2015,11 - 12,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,36.17,36.17,22.14
28-11-2015,12 - 13,22.12,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,36.16,36.16,22.13
28-11-2015,13 - 14,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,36.16,36.16,22.09
28-11-2015,14 - 15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,22.15,36.16,36.16,22.15
28-11-2015,15 - 16,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,55.01,55.01,22.42
28-11-2015,16 - 17,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,45.09,45.09,23.11
28-11-2015,17 - 18,23.36,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,45.07,45.07,23.37
28-11-2015,18 - 19,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,45.04,45.04,22.91
28-11-2015,19 - 20,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,41.94,41.94,22.26
28-11-2015,20 - 21,21.87,21.86,21.86,21.86,21.86,21.86,22.06,21.86,21.86,21.86,21.86,21.86,21.86,21.86,21.86,36.19,36.19,21.86
28-11-2015,21 - 22,21.02,21.02,21.02,21.02,21.02,21.02,20.52,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,36.14,36.14,21.02
28-11-2015,22 - 23,20.21,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,20.22,30.06,30.06,20.22
28-11-2015,23 - 00,19.21,19.25,19.25,19.25,19.25,19.25,10.92,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,28.09,28.09,19.25
29-11-2015,00 - 01,19.18,19.57,19.57,19.57,19.57,19.57,−0.04,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,26.08,26.08,
29-11-2015,01 - 02,17.95,18.87,18.87,18.87,18.87,18.87,−0.97,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,26,26,
29-11-2015,02 - 03,17.05,18.07,18.07,18.07,18.07,18.07,−0.9,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,24.08,24.08,
29-11-2015,03 - 04,16.61,17.44,17.44,17.44,17.44,17.44,−0.77,17.44,17.44,17.44,17.44,17.76,17.76,17.76,17.44,26.04,26.04,
29-11-2015,04 - 05,16.29,17.02,17.02,17.02,17.02,17.02,0,17.02,17.02,17.02,17.02,17.72,17.72,17.72,17.02,26.08,26.08,
29-11-2015,05 - 06,16.89,17.57,17.57,17.57,17.57,17.57,0.05,17.57,17.57,17.57,17.57,17.77,17.77,17.77,17.57,36.13,36.13,
29-11-2015,06 - 07,17.77,18.3,18.3,18.3,18.3,18.3,0.08,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,36.14,36.14,
29-11-2015,07 - 08,18.39,18.35,18.35,18.35,18.35,18.35,10.06,18.35,18.35,18.35,18.35,18.83,18.83,18.83,18.35,36.18,36.18,18.35
29-11-2015,08 - 09,18.84,18.87,18.87,18.87,18.87,18.87,14.93,18.87,18.87,18.87,18.87,19.03,19.03,19.03,18.87,55.03,55.03,18.87
29-11-2015,09 - 10,19.62,19.64,19.64,19.64,19.64,19.64,16.47,19.64,19.64,19.64,19.64,19.64,19.64,19.64,19.64,55.05,55.05,19.64
29-11-2015,10 - 11,20.38,20.38,20.38,20.38,20.38,20.38,18.98,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,55.04,55.04,20.38
29-11-2015,11 - 12,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,55.03,55.03,20.76
29-11-2015,12 - 13,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,55.01,55.01,20.79
29-11-2015,13 - 14,20.39,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,36.2,36.2,20.38
29-11-2015,14 - 15,20.49,20.5,20.5,20.5,20.5,20.5,17.11,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,51.08,51.08,20.5
29-11-2015,15 - 16,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,55,55,21.1
29-11-2015,16 - 17,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,55.01,55.01,21.58
29-11-2015,17 - 18,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,55.01,55.01,21.84
29-11-2015,18 - 19,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,55.04,55.04,21.75
29-11-2015,19 - 20,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,55.03,55.03,21.38
29-11-2015,20 - 21,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,48.09,48.09,20.97
29-11-2015,21 - 22,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,36.1,36.1,20.76
29-11-2015,22 - 23,20.1,20.11,20.11,20.11,20.11,20.11,18.58,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,28.57,28.57,20.11
29-11-2015,23 - 00,19.29,19.46,19.46,19.46,19.46,19.46,0.1,19.46,19.46,19.46,19.46,19.46,19.46,19.46,19.46,24.1,24.1,19.46
30-11-2015,00 - 01,19.69,19.22,19.22,19.22,19.22,19.22,10.04,10.04,19.95,19.95,19.95,19.22,19.22,19.22,19.22,19.22,19.22,19.22
30-11-2015,01 - 02,18.22,17.87,17.87,17.87,17.87,17.87,−0.09,−0.09,19.88,19.88,19.88,18.25,18.25,18.25,17.87,17.87,17.87,17.87
30-11-2015,02 - 03,17.65,16.96,16.96,16.96,16.96,16.96,−0.94,−0.94,19.74,19.74,19.74,18.07,18.07,18.07,16.96,16.96,16.96,16.96
30-11-2015,03 - 04,18.96,19.58,19.58,19.58,19.58,19.58,−0.99,−0.99,19.73,19.73,19.73,19.58,19.58,19.58,19.58,19.58,19.58,
30-11-2015,04 - 05,19.95,20.41,20.41,20.41,20.41,20.41,−0.04,−0.04,20.41,20.41,20.41,20.41,20.41,20.41,20.41,24.02,24.02,
30-11-2015,05 - 06,21.24,21.27,21.27,21.27,21.27,21.27,10.78,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,50.01,50.01,
30-11-2015,06 - 07,22.18,21.97,21.97,21.97,21.97,30.59,21.85,21.97,21.97,21.97,21.97,21.97,21.97,21.97,30.59,55.05,55.05,
30-11-2015,07 - 08,23.88,23.7,23.7,23.7,23.7,34.45,23.7,23.7,23.7,23.58,23.58,23.7,23.7,22.83,34.45,55.06,55.06,
30-11-2015,08 - 09,23.99,23.88,23.88,23.88,23.88,34.42,23.88,23.88,23.88,23.88,23.88,23.88,23.88,22.92,34.42,55.08,55.08,
30-11-2015,09 - 10,23.75,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,22.93,23.81,55.05,55.05,
30-11-2015,10 - 11,23.86,23.77,23.77,23.77,23.77,32.2,23.77,23.77,23.77,23.77,23.77,23.77,23.77,22.76,32.2,55.03,55.03,
30-11-2015,11 - 12,23.65,23.53,23.53,23.53,23.53,33.9,23.53,23.53,23.53,23.53,23.53,23.53,23.53,22.76,33.9,55.06,55.06,
30-11-2015,12 - 13,23.6,23.47,23.47,23.47,23.47,34.4,23.47,23.47,23.47,23.47,23.47,23.47,23.47,22.82,34.4,55.07,55.07,
30-11-2015,13 - 14,23.68,23.48,23.48,23.48,23.48,34,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.03,34,55.07,55.07,
30-11-2015,14 - 15,23.89,23.63,23.63,23.63,23.63,34.48,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.09,34.48,55.08,55.08,
30-11-2015,15 - 16,24.63,24.1,24.1,24.1,24.1,55.08,24.1,24.1,24.1,24.1,24.1,24.1,24.1,23.03,55.08,55.08,55.08,
30-11-2015,16 - 17,25.51,24.86,24.86,24.86,24.86,55.08,24.86,24.86,24.86,24.86,24.86,24.86,24.86,22.97,55.08,55.08,55.08,
30-11-2015,17 - 18,27.35,25.6,25.6,25.6,25.6,55.03,25.6,25.6,25.6,25.6,25.6,25.6,25.6,22.92,55.03,55.07,55.07,
30-11-2015,18 - 19,25.43,24.89,24.89,24.89,24.89,36.45,24.89,24.89,24.89,24.89,24.89,24.89,24.89,22.88,36.45,55.06,55.06,
30-11-2015,19 - 20,24.08,24.3,24.3,24.3,24.3,28.16,24.3,24.3,24.3,24.3,24.3,24.3,24.3,22.79,28.16,52.02,52.02,
30-11-2015,20 - 21,23.51,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,22.72,23.76,50.02,50.02,23.76
30-11-2015,21 - 22,23.34,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,23.43,22.65,23.43,38.75,38.75,23.43
30-11-2015,22 - 23,22.68,22.67,22.67,22.67,22.67,22.67,25.02,22.67,22.67,22.67,22.67,22.67,22.67,22.6,22.67,28.54,28.54,22.67
30-11-2015,23 - 00,20.8,20.87,20.87,20.87,20.87,20.87,18.52,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,26.05,26.05,20.87
