Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
27-05-2014,09 - 10,"35,26","50,01","50,01","50,01","50,01","80,09","48,95","50,01","17,37","17,37","17,37","48,35","48,35","48,35","80,09","80,09","80,09"
27-05-2014,10 - 11,"35,23","48,73","48,73","48,73","48,73","78,95","45,93","48,73","17,32","17,32","17,32","46,84","46,84","46,84","78,95","80,06","80,06"
27-05-2014,11 - 12,"34,42","48,25","48,25","48,25","48,25","80,06","45,95","48,25","17,36","17,36","17,36","48,25","48,25","48,25","80,06","80,06","80,06"
27-05-2014,12 - 13,"31,36","44,71","44,71","44,71","44,71","65,99","44,71","44,71","17,34","17,34","17,34","44,71","44,71","44,71","65,99","80,06","80,06"
27-05-2014,13 - 14,"31,06",44,44,44,44,44,44,44,"17,32","17,32","17,32",44,44,44,44,"55,04","55,04"
27-05-2014,14 - 15,"29,76","42,98","42,98","42,98","42,98","42,98","42,98","42,98","17,3","17,3","17,3","42,98","42,98","42,98","42,98","55,03","55,03"
27-05-2014,15 - 16,"29,32","40,96","40,96","40,96","40,96","40,96","35,96","40,96","17,22","17,22","17,22","40,96","40,96","40,96","40,96","55,02","55,02"
27-05-2014,16 - 17,"27,81","37,31","37,31","37,31","37,31","37,31","27,14","37,31","17,12","17,12","17,12","37,31","37,31","37,31","37,31","55,02","55,02"
27-05-2014,17 - 18,"27,84","36,32","36,32","36,32","36,32","36,32","36,32","36,32","17,1","17,1","17,1","36,32","36,32","36,32","36,32","59,05","59,05"
27-05-2014,18 - 19,"28,79","37,56","37,56","37,56","37,56","37,56","27,47","37,56","17,16","17,16","17,16","35,91","35,91","35,91","37,56","59,05","59,05"
27-05-2014,19 - 20,"26,23","35,22","35,22","35,22","35,22","35,22","27,14","35,22","17,13","17,13","17,13","35,22","35,22","35,22","35,22","35,22","35,22"
27-05-2014,20 - 21,"24,49","33,84","33,84","33,84","33,84","33,84","27,06","33,84","17,18","17,18","17,18","33,84","33,84","33,84","33,84","55,02","55,02"
27-05-2014,21 - 22,"24,28","33,13","33,13","33,13","33,13","33,13","27,63","33,13","17,26","17,26","17,26","33,13","33,13","33,13","33,13","55,01","55,01"
27-05-2014,22 - 23,"21,19","30,72","30,72","30,72","30,72","30,72","27,52","30,72","17,07","17,07","17,07","30,72","30,72","30,72","30,72","38,05","38,05"
27-05-2014,23 - 00,"17,8","27,1","27,1","27,1","27,1","27,1","16,37","27,1","16,37","16,37","16,37","27,1","27,1","27,1","27,1",35,35
28-05-2014,00 - 01,"17,16","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03","17,03"
28-05-2014,01 - 02,"15,97","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84","15,84"
28-05-2014,02 - 03,"15,46","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21","15,21"
28-05-2014,03 - 04,"15,26","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11","15,11"
28-05-2014,04 - 05,"15,69","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43","15,43"
28-05-2014,05 - 06,"17,66","20,3","20,3","20,3","20,3","26,25","16,8","20,3","16,8","16,8","16,8","20,3","20,3","20,3","26,25","29,04","29,04"
28-05-2014,06 - 07,"20,55","30,72","30,72","30,72","30,72","36,6","17,67","30,72","17,67","17,67","17,67","30,72","30,72","30,72","36,6","43,63","43,63"
28-05-2014,07 - 08,"28,44","37,15","37,15","37,15","37,15","65,63","18,3","37,15","18,3","18,3","18,3","35,52","35,52","35,52","65,63","66,07","66,07"
28-05-2014,08 - 09,"32,65","42,05","42,05","42,05","42,05","76,06","26,92","42,05","18,49","18,49","18,49","38,13","38,13","38,13","76,06","76,06","76,06"
28-05-2014,09 - 10,"31,6","42,08","42,08","42,08","42,08","61,34","26,5","42,08","18,35","18,35","18,35","39,24","39,24","39,24","61,34","76,02","76,02"
28-05-2014,10 - 11,"32,29","42,68","42,68","42,68","42,68","76,03","26,62","42,68","18,28","18,28","18,28","39,57","39,57","39,57","76,03","76,03","76,03"
28-05-2014,11 - 12,"32,76","42,14","42,14","42,14","42,14","80,03","36,28","42,14","18,14","18,14","18,14","39,35","39,35","39,35","80,03","80,03","80,03"
28-05-2014,12 - 13,"30,87","41,73","41,73","41,73","41,73","80,04","26,82","41,73","18,14","18,14","18,14","39,16","39,16","39,16","80,04","80,04","80,04"
28-05-2014,13 - 14,"30,03","41,59","41,59","41,59","41,59","41,59","41,59","41,59","18,1","18,1","18,1","38,74","38,74","38,74","41,59","48,09","48,09"
28-05-2014,14 - 15,"29,24","41,4","41,4","41,4","41,4","41,4","41,08","41,4","18,02","18,02","18,02","38,93","38,93","38,93","41,4","48,07","48,07"
28-05-2014,15 - 16,"28,19","37,4","37,4","37,4","37,4","37,4","37,4","37,4","17,97","17,97","17,97","37,4","37,4","37,4","37,4","48,04","48,04"
28-05-2014,16 - 17,"28,1","36,63","36,63","36,63","36,63","36,63","36,63","36,63","17,94","17,94","17,94","35,75","35,75","35,75","36,63","48,02","48,02"
28-05-2014,17 - 18,"27,55","35,23","35,23","35,23","35,23","35,23","35,23","35,23","17,94","17,94","17,94","35,01","35,01","35,01","35,23","35,23","35,23"
28-05-2014,18 - 19,"29,4","38,64","38,64","38,64","38,64","38,64","38,64","38,64","17,89","17,89","17,89","35,44","35,44","35,44","38,64","59,05","59,05"
28-05-2014,19 - 20,"28,89","38,47","38,47","38,47","38,47","38,47","38,47","38,47","17,86","17,86","17,86","35,6","35,6","35,6","38,47","55,02","55,02"
28-05-2014,20 - 21,"27,78","37,21","37,21","37,21","37,21","37,21","37,21","37,21","17,85","17,85","17,85","35,78","35,78","35,78","37,21","51,04","51,04"
28-05-2014,21 - 22,"26,02","35,25","35,25","35,25","35,25","35,25","35,25","35,25","17,84","17,84","17,84","35,25","35,25","35,25","35,25","55,02","55,02"
28-05-2014,22 - 23,"24,08","33,83","33,83","33,83","33,83","33,83","33,83","33,83","17,79","17,79","17,79","33,83","33,83","33,83","33,83","35,06","35,06"
28-05-2014,23 - 00,"20,06","29,81","29,81","29,81","29,81","29,81","29,81","29,81","17,67","17,67","17,67","29,81","29,81","29,81","29,81","33,02","33,02"
29-05-2014,00 - 01,"19,1","27,62","27,62","27,62","27,62","27,62","27,62","27,62","15,77","15,77","15,77","27,62","27,62","27,62","27,62","51,01","51,01"
29-05-2014,01 - 02,"18,12","26,26","26,26","26,26","26,26","26,26","26,26","26,26","15,45","15,45","15,45","26,26","26,26","26,26","26,26",51,51
29-05-2014,02 - 03,"17,81","26,24","26,24","26,24","26,24","26,24","26,24","26,24","15,29","15,29","15,29","26,24","26,24","26,24","26,24","46,06","46,06"
29-05-2014,03 - 04,"16,91",25,25,25,25,25,25,25,"15,24","15,24","15,24",25,25,25,25,"29,1","29,1"
29-05-2014,04 - 05,"16,75","24,99","24,99","24,99","24,99","24,99","24,99","24,99","15,18","15,18","15,18","24,99","24,99","24,99","24,99",48,48
29-05-2014,05 - 06,"16,24","23,92","23,92","23,92","23,92","23,92","23,92","23,92","15,2","15,2","15,2","23,92","23,92","23,92","23,92","55,03","55,03"
29-05-2014,06 - 07,"16,91","25,2","25,2","25,2","25,2","25,2","25,2","25,2","15,17","15,17","15,17","25,2","25,2","25,2","25,2","55,07","55,07"
29-05-2014,07 - 08,"19,32","28,66","28,66","28,66","28,66","28,66","26,9","28,66","15,47","15,47","15,47","28,66","28,66","28,66","28,66","80,07","80,07"
29-05-2014,08 - 09,"19,91","29,78","29,78","29,78","29,78","29,78","28,61","29,78","15,51","15,51","15,51","29,78","29,78","29,78","29,78","91,06","91,06"
29-05-2014,09 - 10,"22,57","31,7","31,7","31,7","31,7","31,7","28,89","31,7","15,85","15,85","15,85","31,7","31,7","31,7","31,7","80,08","80,08"
29-05-2014,10 - 11,"23,66","32,87","32,87","32,87","32,87","32,87","29,4","32,87","15,91","15,91","15,91","32,87","32,87","32,87","32,87","80,06","80,06"
29-05-2014,11 - 12,"23,61","32,78","32,78","32,78","32,78","32,78","30,06","32,78","15,96","15,96","15,96","32,78","32,78","32,78","32,78","80,05","80,05"
29-05-2014,12 - 13,"23,09","32,1","32,1","32,1","32,1","32,1","31,33","32,1","15,91","15,91","15,91","32,1","32,1","32,1","32,1","102,52","102,52"
29-05-2014,13 - 14,"22,12","30,87","30,87","30,87","30,87","30,87","29,01","30,87","15,86","15,86","15,86","30,87","30,87","30,87","30,87","55,09","55,09"
29-05-2014,14 - 15,"21,48","30,48","30,48","30,48","30,48","30,48","28,17","30,48","15,83","15,83","15,83","30,48","30,48","30,48","30,48","55,07","55,07"
29-05-2014,15 - 16,"20,1","29,66","29,66","29,66","29,66","29,66","27,98","29,66","15,8","15,8","15,8","29,66","29,66","29,66","29,66","55,05","55,05"
29-05-2014,16 - 17,"20,5","29,87","29,87","29,87","29,87","29,87","28,12","29,87","15,85","15,85","15,85","29,87","29,87","29,87","29,87","55,04","55,04"
29-05-2014,17 - 18,"20,88","30,19","30,19","30,19","30,19","30,19","29,1","30,19","15,83","15,83","15,83","30,19","30,19","30,19","30,19",59,59
29-05-2014,18 - 19,"21,83","31,54","31,54","31,54","31,54","31,54","29,43","31,54","15,77","15,77","15,77","31,54","31,54","31,54","31,54","59,09","59,09"
29-05-2014,19 - 20,"22,79","32,75","32,75","32,75","32,75","32,75","32,75","32,75","15,83","15,83","15,83","32,75","32,75","32,75","32,75","55,03","55,03"
29-05-2014,20 - 21,"24,28","33,51","33,51","33,51","33,51","33,51","33,51","33,51","15,86","15,86","15,86","33,51","33,51","33,51","33,51",60,60
29-05-2014,21 - 22,"26,2","35,65","35,65","35,65","35,65","35,65","35,65","35,65","15,85","15,85","15,85","33,99","33,99","33,99","35,65","55,07","55,07"
29-05-2014,22 - 23,"26,08","35,98","35,98","35,98","35,98","35,98","35,98","35,98","15,89","15,89","15,89","33,87","33,87","33,87","35,98","51,01","51,01"
29-05-2014,23 - 00,"20,35","30,06","30,06","30,06","30,06","30,06","30,06","30,06","15,79","15,79","15,79","30,06","30,06","30,06","30,06","35,09","35,09"
30-05-2014,00 - 01,"19,85","30,07","30,07","30,07","30,07","30,07","30,07","30,07","15,72","15,72","15,72","30,07","30,07","30,07","30,07","51,02","51,02"
30-05-2014,01 - 02,"19,48","29,1","29,1","29,1","29,1","29,1","29,1","29,1","15,33","15,33","15,33","29,1","29,1","29,1","29,1","51,01","51,01"
30-05-2014,02 - 03,"19,28","28,14","28,14","28,14","28,14","28,14","28,14","28,14","15,2","15,2","15,2","28,14","28,14","28,14","28,14",51,51
30-05-2014,03 - 04,"19,07","27,5","27,5","27,5","27,5","27,5","27,5","27,5","15,19","15,19","15,19","27,5","27,5","27,5","27,5","46,03","46,03"
30-05-2014,04 - 05,"19,11","27,63","27,63","27,63","27,63","27,63","27,63","27,63","15,18","15,18","15,18","27,63","27,63","27,63","27,63","29,1","29,1"
30-05-2014,05 - 06,"19,4","28,94","28,94","28,94","28,94","28,94","28,94","28,94","15,31","15,31","15,31","28,94","28,94","28,94","28,94","55,04","55,04"
30-05-2014,06 - 07,"23,9","32,37","32,37","32,37","32,37","32,37","32,37","32,37","16,01","16,01","16,01","32,37","32,37","32,37","32,37","55,06","55,06"
30-05-2014,07 - 08,"28,75","37,76","37,76","37,76","37,76","37,76","37,76","37,76","16,59","16,59","16,59","34,47","34,47","34,47","37,76","80,06","80,06"
30-05-2014,08 - 09,"31,6","40,14","40,14","40,14","40,14","40,14","40,14","40,14","16,72","16,72","16,72","38,33","38,33","38,33","40,14","80,09","80,09"
30-05-2014,09 - 10,"32,64","41,43","41,43","41,43","41,43","41,43","41,43","41,43","16,93","16,93","16,93","41,43","41,43","41,43","41,43","80,08","80,08"
30-05-2014,10 - 11,"31,52","39,99","39,99","39,99","39,99","39,99","39,99","39,99","16,96","16,96","16,96","39,99","39,99","39,99","39,99","80,04","80,04"
30-05-2014,11 - 12,"31,18","39,98","39,98","39,98","39,98","39,98","39,98","39,98","16,71","16,71","16,71","39,98","39,98","39,98","39,98","80,03","80,03"
30-05-2014,12 - 13,"30,76","40,06","40,06","40,06","40,06","40,06","40,06","40,06","16,47","16,47","16,47","39,49","39,49","39,49","40,06","116,75","116,75"
30-05-2014,13 - 14,"27,09","35,63","35,63","35,63","35,63","35,63","35,63","35,63","16,02","16,02","16,02","35,63","35,63","35,63","35,63","55,08","55,08"
30-05-2014,14 - 15,"25,91","34,55","34,55","34,55","34,55","34,55","34,55","34,55","15,81","15,81","15,81","34,55","34,55","34,55","34,55","55,06","55,06"
30-05-2014,15 - 16,"25,11","34,69","34,69","34,69","34,69","34,69","34,69","34,69","15,56","15,56","15,56","34,69","34,69","34,69","34,69","55,05","55,05"
30-05-2014,16 - 17,"24,62","33,95","33,95","33,95","33,95","33,95","33,95","33,95","15,77","15,77","15,77","33,95","33,95","33,95","33,95","55,04","55,04"
30-05-2014,17 - 18,"26,28","37,11","37,11","37,11","37,11","37,11","37,11","37,11","15,82","15,82","15,82","34,9","34,9","34,9","37,11","59,03","59,03"
30-05-2014,18 - 19,"28,97","42,33","42,33","42,33","42,33","42,33","42,33","42,33","15,69","15,69","15,69","34,85","34,85","34,85","42,33","61,03","61,03"
30-05-2014,19 - 20,"28,79","40,22","40,22","40,22","40,22","40,22","40,22","40,22","15,76","15,76","15,76","35,29","35,29","35,29","40,22","60,07","60,07"
30-05-2014,20 - 21,"26,74","37,41","37,41","37,41","37,41","37,41","37,41","37,41","15,64","15,64","15,64","36,04","36,04","36,04","37,41","60,03","60,03"
30-05-2014,21 - 22,"26,21","35,44","35,44","35,44","35,44","35,44","35,44","35,44","15,56","15,56","15,56","35,27","35,27","35,27","35,44",60,60
30-05-2014,22 - 23,"24,94","34,51","34,51","34,51","34,51","34,51","34,51","34,51","15,77","15,77","15,77","34,51","34,51","34,51","34,51","51,04","51,04"
30-05-2014,23 - 00,"22,27","31,34","31,34","31,34","31,34","31,34","31,34","31,34","15,68","15,68","15,68","31,34","31,34","31,34","31,34","46,08","46,08"
31-05-2014,00 - 01,"19,2","28,45","28,45","28,45","28,45","28,45","28,45","28,45","15,77","15,77","15,77","28,45","28,45","28,45","28,45","50,04","50,04"
31-05-2014,01 - 02,"17,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","15,69","15,69","15,69","25,27","25,27","25,27","25,27","46,09","46,09"
31-05-2014,02 - 03,"16,02","20,96","20,96","20,96","20,96","20,96","20,96","20,96","15,44","15,44","15,44","20,96","20,96","20,96","20,96","46,02","46,02"
31-05-2014,03 - 04,"15,79","19,63","19,63","19,63","19,63","19,63","19,63","19,63","15,31","15,31","15,31","19,63","19,63","19,63","19,63","40,09","40,09"
31-05-2014,04 - 05,"15,83","20,35","20,35","20,35","20,35","20,35","20,35","20,35","15,18","15,18","15,18","20,35","20,35","20,35","20,35","38,04","38,04"
31-05-2014,05 - 06,"15,79","20,35","20,35","20,35","20,35","20,35","20,35","20,35","15,13","15,13","15,13","20,35","20,35","20,35","20,35","44,02","44,02"
31-05-2014,06 - 07,"15,81","20,09","20,09","20,09","20,09","20,09","20,09","20,09","15,18","15,18","15,18","20,09","20,09","20,09","20,09","51,1","51,1"
31-05-2014,07 - 08,"16,93","24,94","24,94","24,94","24,94","24,94","23,56","24,94","15,15","15,15","15,15","24,94","24,94","24,94","24,94","56,01","56,01"
31-05-2014,08 - 09,"19,03","27,99","27,99","27,99","27,99","27,99","24,49","27,99","15,8","15,8","15,8","27,99","27,99","27,99","27,99","56,01","56,01"
31-05-2014,09 - 10,"19,59","29,06","29,06","29,06","29,06","29,06","25,23","29,06","16,38","16,38","16,38","29,06","29,06","29,06","29,06","56,02","56,02"
31-05-2014,10 - 11,"19,97","29,71","29,71","29,71","29,71","29,71","23,6","29,71","16,73","16,73","16,73","29,71","29,71","29,71","29,71","56,04","56,04"
31-05-2014,11 - 12,"20,08","29,89","29,89","29,89","29,89","29,89","22,6","29,89","16,72","16,72","16,72","29,89","29,89","29,89","29,89","56,03","56,03"
31-05-2014,12 - 13,"19,87","29,69","29,69","29,69","29,69","29,69","20,04","29,69","16,55","16,55","16,55","29,69","29,69","29,69","29,69","56,06","56,06"
31-05-2014,13 - 14,"19,61","29,18","29,18","29,18","29,18","29,18","17,26","29,18","16,35","16,35","16,35","29,18","29,18","29,18","29,18","56,04","56,04"
31-05-2014,14 - 15,"19,15","28,92","28,92","28,92","28,92","28,92","15,56","28,92","15,56","15,56","15,56","28,92","28,92","28,92","28,92","56,04","56,04"
31-05-2014,15 - 16,"19,27","28,65","28,65","28,65","28,65","28,65","15,81","28,65","15,81","15,81","15,81","28,65","28,65","28,65","28,65","56,04","56,04"
31-05-2014,16 - 17,"19,34","28,67","28,67","28,67","28,67","28,67","17,31","28,67","15,88","15,88","15,88","28,67","28,67","28,67","28,67","56,04","56,04"
31-05-2014,17 - 18,"19,51","28,93","28,93","28,93","28,93","28,93","20,37","28,93","16,02","16,02","16,02","28,93","28,93","28,93","28,93","56,02","56,02"
31-05-2014,18 - 19,"19,49","28,82","28,82","28,82","28,82","28,82","24,92","28,82","15,98","15,98","15,98","28,82","28,82","28,82","28,82","56,02","56,02"
31-05-2014,19 - 20,"19,73","28,89","28,89","28,89","28,89","28,89","28,89","28,89","16,02","16,02","16,02","28,89","28,89","28,89","28,89","56,05","56,05"
31-05-2014,20 - 21,"19,94","29,68","29,68","29,68","29,68","29,68","29,68","29,68","15,89","15,89","15,89","29,68","29,68","29,68","29,68","56,1","56,1"
31-05-2014,21 - 22,"19,81","29,14","29,14","29,14","29,14","29,14","29,14","29,14","15,93","15,93","15,93","29,14","29,14","29,14","29,14","56,07","56,07"
31-05-2014,22 - 23,"20,75","30,91","30,91","30,91","30,91","30,91","30,91","30,91","15,83","15,83","15,83","30,91","30,91","30,91","30,91","46,09","46,09"
31-05-2014,23 - 00,"19,48","28,5","28,5","28,5","28,5","28,5","28,5","28,5","15,83","15,83","15,83","28,5","28,5","28,5","28,5","34,08","34,08"
01-06-2014,00 - 01,"16,04","20,82","20,82","20,82","20,82","20,82","20,82","20,82","15,77","15,77","15,77","20,82","20,82","20,82","20,82","40,06","40,06"
01-06-2014,01 - 02,"15,63","16,64","16,64","16,64","16,64","16,64","16,64","16,64","15,61","15,61","15,61","16,64","16,64","16,64","16,64","34,04","34,04"
01-06-2014,02 - 03,"15,43","16,67","16,67","16,67","16,67","16,67","16,67","16,67","15,39","15,39","15,39","16,67","16,67","16,67","16,67","31,07","31,07"
01-06-2014,03 - 04,"15,01","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","15,04","31,03","31,03"
01-06-2014,04 - 05,"15,19","16,95","16,95","16,95","16,95","16,95","16,95","16,95","15,15","15,15","15,15","16,95","16,95","16,95","16,95","31,02","31,02"
01-06-2014,05 - 06,"15,16","17,03","17,03","17,03","17,03","17,03","17,03","17,03","15,11","15,11","15,11","17,03","17,03","17,03","17,03","31,04","31,04"
01-06-2014,06 - 07,"14,64","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","14,65","29,1","29,1"
01-06-2014,07 - 08,"15,18","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","15,17","51,02","51,02"
01-06-2014,08 - 09,"16,9","25,03","25,03","25,03","25,03","25,03","25,03","25,03","15,57","15,57","15,57","25,03","25,03","25,03","25,03","29,09","29,09"
01-06-2014,09 - 10,"19,29","27,74","27,74","27,74","27,74","27,74","27,74","27,74","15,85","15,85","15,85","27,74","27,74","27,74","27,74","29,09","29,09"
01-06-2014,10 - 11,"20,01","29,4","29,4","29,4","29,4","29,4","29,4","29,4","16,13","16,13","16,13","29,4","29,4","29,4","29,4","29,4","29,4"
01-06-2014,11 - 12,"20,76","29,9","29,9","29,9","29,9","29,9","29,9","29,9","16,29","16,29","16,29","29,9","29,9","29,9","29,9","29,9","29,9"
01-06-2014,12 - 13,"20,56","29,8","29,8","29,8","29,8","29,8","29,8","29,8","16,26","16,26","16,26","29,8","29,8","29,8","29,8","29,8","29,8"
01-06-2014,13 - 14,"19,79","29,37","29,37","29,37","29,37","29,37","29,37","29,37","15,97","15,97","15,97","29,37","29,37","29,37","29,37","29,37","29,37"
01-06-2014,14 - 15,"19,87","29,45","29,45","29,45","29,45","29,45","29,45","29,45","15,99","15,99","15,99","29,45","29,45","29,45","29,45","29,45","29,45"
01-06-2014,15 - 16,"19,96","29,68","29,68","29,68","29,68","29,68","29,68","29,68","15,9","15,9","15,9","29,68","29,68","29,68","29,68","29,68","29,68"
01-06-2014,16 - 17,"20,63","30,77","30,77","30,77","30,77","30,77","30,77","30,77","15,88","15,88","15,88","30,77","30,77","30,77","30,77","30,77","30,77"
01-06-2014,17 - 18,"22,31","32,53","32,53","32,53","32,53","32,53","32,53","32,53","15,82","15,82","15,82","32,53","32,53","32,53","32,53","32,53","32,53"
