Date,Hour,System Price
06-07-2019,20,29.2
06-07-2019,21,28.98
06-07-2019,22,29.44
06-07-2019,23,28.39
07-07-2019,0,28.21
07-07-2019,1,26.49
07-07-2019,2,25.88
07-07-2019,3,24.27
07-07-2019,4,23.36
07-07-2019,5,24.19
07-07-2019,6,25.13
07-07-2019,7,25.66
07-07-2019,8,26.85
07-07-2019,9,27.99
07-07-2019,10,28.54
07-07-2019,11,28.38
07-07-2019,12,27.94
07-07-2019,13,27.59
07-07-2019,14,26.91
07-07-2019,15,26.84
07-07-2019,16,27.33
07-07-2019,17,28.12
07-07-2019,18,29.2
07-07-2019,19,30.98
07-07-2019,20,31.21
07-07-2019,21,31.72
07-07-2019,22,31.25
07-07-2019,23,30.01
08-07-2019,0,29.62
08-07-2019,1,29.03
08-07-2019,2,28.56
08-07-2019,3,28.49
08-07-2019,4,28.53
08-07-2019,5,29.11
08-07-2019,6,31.18
08-07-2019,7,31.4
08-07-2019,8,31.66
08-07-2019,9,31.5
08-07-2019,10,31.52
08-07-2019,11,31.28
08-07-2019,12,31.3
08-07-2019,13,31.14
08-07-2019,14,31.03
08-07-2019,15,31.27
08-07-2019,16,31.16
08-07-2019,17,31.21
08-07-2019,18,31.49
08-07-2019,19,31.47
08-07-2019,20,31.43
08-07-2019,21,31.17
08-07-2019,22,30.78
08-07-2019,23,29.75
09-07-2019,0,30.52
09-07-2019,1,29.48
09-07-2019,2,29.19
09-07-2019,3,29.08
09-07-2019,4,29.21
09-07-2019,5,30.06
09-07-2019,6,32.19
09-07-2019,7,33.27
09-07-2019,8,33.62
09-07-2019,9,33.86
09-07-2019,10,33.86
09-07-2019,11,33.79
09-07-2019,12,33.64
09-07-2019,13,33.03
09-07-2019,14,32.78
09-07-2019,15,32.46
09-07-2019,16,32.66
09-07-2019,17,32.99
09-07-2019,18,33.92
09-07-2019,19,33.97
09-07-2019,20,33.86
09-07-2019,21,33.22
09-07-2019,22,32.52
09-07-2019,23,31.48
10-07-2019,0,32.88
10-07-2019,1,32.31
10-07-2019,2,31.69
10-07-2019,3,31.55
10-07-2019,4,31.63
10-07-2019,5,32.31
10-07-2019,6,33.23
10-07-2019,7,33.79
10-07-2019,8,34.11
10-07-2019,9,34.25
10-07-2019,10,34.33
10-07-2019,11,34.12
10-07-2019,12,33.95
10-07-2019,13,33.78
10-07-2019,14,33.73
10-07-2019,15,33.66
10-07-2019,16,33.51
10-07-2019,17,33.58
10-07-2019,18,33.61
10-07-2019,19,34.07
10-07-2019,20,33.85
10-07-2019,21,33.95
10-07-2019,22,33.56
10-07-2019,23,32.89
11-07-2019,0,34.4
11-07-2019,1,34.19
11-07-2019,2,33.97
11-07-2019,3,33.79
11-07-2019,4,33.59
11-07-2019,5,34.11
11-07-2019,6,34.82
11-07-2019,7,35.67
11-07-2019,8,36.08
11-07-2019,9,36.54
11-07-2019,10,37.01
11-07-2019,11,36.51
11-07-2019,12,36.5
11-07-2019,13,36.07
11-07-2019,14,36.23
11-07-2019,15,36.24
11-07-2019,16,35.97
11-07-2019,17,35.8
11-07-2019,18,35.58
11-07-2019,19,35.48
11-07-2019,20,35.3
11-07-2019,21,35.04
11-07-2019,22,34.86
11-07-2019,23,34.37
12-07-2019,0,36.75
12-07-2019,1,36.33
12-07-2019,2,35.96
12-07-2019,3,35.82
12-07-2019,4,35.47
12-07-2019,5,35.89
12-07-2019,6,36.39
12-07-2019,7,37.09
12-07-2019,8,37.7
12-07-2019,9,38.19
12-07-2019,10,38.28
12-07-2019,11,38.21
12-07-2019,12,38.08
12-07-2019,13,37.49
12-07-2019,14,37.39
12-07-2019,15,36.93
12-07-2019,16,36.92
12-07-2019,17,36.93
12-07-2019,18,36.93
12-07-2019,19,36.87
12-07-2019,20,36.61
12-07-2019,21,36.56
12-07-2019,22,36.07
12-07-2019,23,35.64
13-07-2019,0,37.65
13-07-2019,1,37.15
13-07-2019,2,36.48
13-07-2019,3,36.12
13-07-2019,4,36.15
13-07-2019,5,35.36
13-07-2019,6,36.07
13-07-2019,7,36.55
13-07-2019,8,37.22
13-07-2019,9,38.05
13-07-2019,10,38.3
13-07-2019,11,37.74
13-07-2019,12,36.82
13-07-2019,13,35.63
13-07-2019,14,35.12
13-07-2019,15,34.84
13-07-2019,16,34.8
13-07-2019,17,35.69
13-07-2019,18,36.7
13-07-2019,19,37.37
13-07-2019,20,36.9
13-07-2019,21,36.79
13-07-2019,22,37.22
13-07-2019,23,36.93
14-07-2019,0,36.98
14-07-2019,1,35.41
14-07-2019,2,34.34
14-07-2019,3,33.77
14-07-2019,4,33.21
14-07-2019,5,33.2
14-07-2019,6,33.87
14-07-2019,7,34.76
14-07-2019,8,36.33
14-07-2019,9,36.92
14-07-2019,10,37.44
14-07-2019,11,37.94
14-07-2019,12,37.22
14-07-2019,13,36.11
14-07-2019,14,35.33
14-07-2019,15,35.09
14-07-2019,16,35.28
14-07-2019,17,36.57
14-07-2019,18,37.84
14-07-2019,19,38.29
14-07-2019,20,38.94
14-07-2019,21,38.45
14-07-2019,22,38.61
14-07-2019,23,37.7
15-07-2019,0,37.33
15-07-2019,1,36.6
15-07-2019,2,36.45
15-07-2019,3,35.16
15-07-2019,4,34.93
15-07-2019,5,36.84
15-07-2019,6,39.43
15-07-2019,7,39.64
15-07-2019,8,39.61
15-07-2019,9,39.5
15-07-2019,10,39.64
15-07-2019,11,39.66
15-07-2019,12,39.55
15-07-2019,13,39.49
15-07-2019,14,38.49
15-07-2019,15,38.45
15-07-2019,16,38.01
15-07-2019,17,38.47
15-07-2019,18,39.29
15-07-2019,19,39.23
15-07-2019,20,38.94
15-07-2019,21,38.65
15-07-2019,22,38.48
15-07-2019,23,37.34
16-07-2019,0,36.82
16-07-2019,1,36.27
16-07-2019,2,34.93
16-07-2019,3,33.89
16-07-2019,4,33.13
16-07-2019,5,35.81
16-07-2019,6,38.15
16-07-2019,7,38.21
16-07-2019,8,38.43
16-07-2019,9,38.61
16-07-2019,10,38.69
16-07-2019,11,38.71
16-07-2019,12,38.68
16-07-2019,13,38.53
16-07-2019,14,38.5
16-07-2019,15,38.2
16-07-2019,16,38.24
16-07-2019,17,38.66
16-07-2019,18,38.82
16-07-2019,19,38.98
16-07-2019,20,38.91
16-07-2019,21,39.09
16-07-2019,22,38.91
16-07-2019,23,38.36
17-07-2019,0,38.45
17-07-2019,1,37.63
17-07-2019,2,37.36
17-07-2019,3,36.93
17-07-2019,4,37.27
17-07-2019,5,37.95
17-07-2019,6,38.66
17-07-2019,7,38.92
17-07-2019,8,39.23
17-07-2019,9,39.43
17-07-2019,10,39.61
17-07-2019,11,39.52
17-07-2019,12,39.43
17-07-2019,13,39.22
17-07-2019,14,39.12
17-07-2019,15,39.12
17-07-2019,16,38.98
17-07-2019,17,39.07
17-07-2019,18,39.04
17-07-2019,19,39.16
17-07-2019,20,38.94
17-07-2019,21,39.14
17-07-2019,22,39.06
17-07-2019,23,38.6
18-07-2019,0,38.75
18-07-2019,1,38.0
18-07-2019,2,37.33
18-07-2019,3,37.27
18-07-2019,4,37.12
18-07-2019,5,37.69
18-07-2019,6,38.55
18-07-2019,7,38.89
18-07-2019,8,39.22
18-07-2019,9,39.58
18-07-2019,10,39.74
18-07-2019,11,39.65
18-07-2019,12,39.28
18-07-2019,13,39.05
18-07-2019,14,38.98
18-07-2019,15,38.97
18-07-2019,16,38.91
18-07-2019,17,39.23
18-07-2019,18,39.08
18-07-2019,19,39.2
18-07-2019,20,38.92
18-07-2019,21,38.75
18-07-2019,22,38.85
18-07-2019,23,38.64
19-07-2019,0,37.92
19-07-2019,1,37.06
19-07-2019,2,37.0
19-07-2019,3,36.66
19-07-2019,4,36.68
19-07-2019,5,37.67
19-07-2019,6,38.34
19-07-2019,7,38.77
19-07-2019,8,39.32
19-07-2019,9,39.66
19-07-2019,10,39.88
19-07-2019,11,39.71
19-07-2019,12,39.68
19-07-2019,13,38.98
19-07-2019,14,38.7
19-07-2019,15,38.78
19-07-2019,16,38.56
19-07-2019,17,39.12
19-07-2019,18,39.34
19-07-2019,19,39.51
19-07-2019,20,38.87
19-07-2019,21,39.09
19-07-2019,22,38.82
19-07-2019,23,38.41
20-07-2019,0,39.2
20-07-2019,1,38.08
20-07-2019,2,36.81
20-07-2019,3,35.61
20-07-2019,4,34.36
20-07-2019,5,34.03
20-07-2019,6,34.97
20-07-2019,7,35.88
20-07-2019,8,37.01
20-07-2019,9,37.08
20-07-2019,10,36.57
20-07-2019,11,36.44
20-07-2019,12,35.85
20-07-2019,13,35.44
20-07-2019,14,35.16
20-07-2019,15,34.91
20-07-2019,16,35.02
20-07-2019,17,36.32
20-07-2019,18,37.32
20-07-2019,19,37.97
20-07-2019,20,37.9
20-07-2019,21,37.66
20-07-2019,22,38.03
20-07-2019,23,37.24
21-07-2019,0,35.42
21-07-2019,1,33.47
21-07-2019,2,33.0
21-07-2019,3,31.27
21-07-2019,4,30.99
21-07-2019,5,31.55
21-07-2019,6,33.35
21-07-2019,7,35.13
21-07-2019,8,36.0
21-07-2019,9,36.5
21-07-2019,10,36.96
21-07-2019,11,36.62
21-07-2019,12,36.03
21-07-2019,13,35.24
21-07-2019,14,34.39
21-07-2019,15,33.87
21-07-2019,16,34.36
21-07-2019,17,35.54
21-07-2019,18,36.71
21-07-2019,19,38.13
21-07-2019,20,38.91
21-07-2019,21,39.05
21-07-2019,22,38.76
21-07-2019,23,37.98
22-07-2019,0,37.47
22-07-2019,1,35.11
22-07-2019,2,34.23
22-07-2019,3,34.22
22-07-2019,4,34.16
22-07-2019,5,36.18
22-07-2019,6,37.88
22-07-2019,7,38.04
22-07-2019,8,38.18
22-07-2019,9,38.4
22-07-2019,10,38.44
22-07-2019,11,38.29
22-07-2019,12,37.99
22-07-2019,13,37.65
22-07-2019,14,37.46
22-07-2019,15,37.72
22-07-2019,16,37.99
22-07-2019,17,38.14
22-07-2019,18,38.71
22-07-2019,19,38.67
22-07-2019,20,38.51
22-07-2019,21,38.3
22-07-2019,22,38.22
22-07-2019,23,37.84
23-07-2019,0,37.97
23-07-2019,1,37.57
23-07-2019,2,36.96
23-07-2019,3,36.49
23-07-2019,4,36.3
23-07-2019,5,37.73
23-07-2019,6,37.78
23-07-2019,7,38.04
23-07-2019,8,38.35
23-07-2019,9,38.5
23-07-2019,10,38.64
23-07-2019,11,38.57
23-07-2019,12,38.58
23-07-2019,13,38.41
23-07-2019,14,38.3
23-07-2019,15,38.25
23-07-2019,16,38.28
23-07-2019,17,38.24
23-07-2019,18,38.58
23-07-2019,19,38.53
23-07-2019,20,38.39
23-07-2019,21,38.26
23-07-2019,22,38.11
23-07-2019,23,37.61
24-07-2019,0,39.63
24-07-2019,1,38.63
24-07-2019,2,38.29
24-07-2019,3,38.16
24-07-2019,4,37.93
24-07-2019,5,38.39
24-07-2019,6,38.65
24-07-2019,7,38.84
24-07-2019,8,39.18
24-07-2019,9,39.34
24-07-2019,10,39.36
24-07-2019,11,39.28
24-07-2019,12,39.06
24-07-2019,13,39.15
24-07-2019,14,39.17
24-07-2019,15,39.27
24-07-2019,16,39.19
24-07-2019,17,39.14
24-07-2019,18,39.52
24-07-2019,19,39.54
24-07-2019,20,39.16
24-07-2019,21,38.98
24-07-2019,22,38.81
24-07-2019,23,38.56
25-07-2019,0,40.06
25-07-2019,1,39.76
25-07-2019,2,38.88
25-07-2019,3,38.65
25-07-2019,4,38.52
25-07-2019,5,38.93
25-07-2019,6,38.91
25-07-2019,7,39.49
25-07-2019,8,40.14
25-07-2019,9,40.28
25-07-2019,10,40.42
25-07-2019,11,40.31
25-07-2019,12,40.35
25-07-2019,13,40.28
25-07-2019,14,40.12
25-07-2019,15,39.97
25-07-2019,16,39.89
25-07-2019,17,39.87
25-07-2019,18,40.6
25-07-2019,19,40.48
25-07-2019,20,40.37
25-07-2019,21,40.09
25-07-2019,22,39.63
25-07-2019,23,39.25
26-07-2019,0,38.65
26-07-2019,1,37.74
26-07-2019,2,37.2
26-07-2019,3,36.58
26-07-2019,4,36.37
26-07-2019,5,38.34
26-07-2019,6,38.69
26-07-2019,7,39.55
26-07-2019,8,40.14
26-07-2019,9,40.4
26-07-2019,10,40.52
26-07-2019,11,40.49
26-07-2019,12,39.99
26-07-2019,13,39.73
26-07-2019,14,39.38
26-07-2019,15,39.56
26-07-2019,16,39.9
26-07-2019,17,39.96
26-07-2019,18,40.76
26-07-2019,19,40.47
26-07-2019,20,40.18
26-07-2019,21,39.91
26-07-2019,22,39.59
26-07-2019,23,38.67
27-07-2019,0,39.01
27-07-2019,1,37.59
27-07-2019,2,37.01
27-07-2019,3,36.04
27-07-2019,4,35.1
27-07-2019,5,35.28
27-07-2019,6,35.22
27-07-2019,7,35.91
27-07-2019,8,37.56
27-07-2019,9,39.46
27-07-2019,10,38.67
27-07-2019,11,38.23
27-07-2019,12,37.45
27-07-2019,13,37.35
27-07-2019,14,37.29
27-07-2019,15,37.17
27-07-2019,16,37.22
27-07-2019,17,37.27
27-07-2019,18,38.59
27-07-2019,19,39.22
27-07-2019,20,38.27
27-07-2019,21,36.44
27-07-2019,22,36.2
27-07-2019,23,35.0
28-07-2019,0,34.71
28-07-2019,1,32.29
28-07-2019,2,28.95
28-07-2019,3,27.04
28-07-2019,4,27.1
28-07-2019,5,26.8
28-07-2019,6,29.91
28-07-2019,7,34.39
28-07-2019,8,35.53
28-07-2019,9,36.98
28-07-2019,10,37.6
28-07-2019,11,37.73
28-07-2019,12,37.51
28-07-2019,13,37.39
28-07-2019,14,37.26
28-07-2019,15,37.16
28-07-2019,16,37.15
28-07-2019,17,37.91
28-07-2019,18,38.62
28-07-2019,19,39.96
28-07-2019,20,40.18
28-07-2019,21,39.91
28-07-2019,22,40.03
28-07-2019,23,38.72
29-07-2019,0,36.96
29-07-2019,1,35.18
29-07-2019,2,33.73
29-07-2019,3,34.37
29-07-2019,4,34.8
29-07-2019,5,36.41
29-07-2019,6,39.93
29-07-2019,7,41.08
29-07-2019,8,41.6
29-07-2019,9,41.89
29-07-2019,10,42.01
29-07-2019,11,42.1
29-07-2019,12,42.08
29-07-2019,13,41.61
29-07-2019,14,41.47
29-07-2019,15,40.98
29-07-2019,16,40.99
29-07-2019,17,41.19
29-07-2019,18,41.51
29-07-2019,19,41.27
29-07-2019,20,40.95
29-07-2019,21,40.45
29-07-2019,22,39.99
29-07-2019,23,39.32
30-07-2019,0,38.8
30-07-2019,1,38.35
30-07-2019,2,38.16
30-07-2019,3,38.0
30-07-2019,4,38.16
30-07-2019,5,38.6
30-07-2019,6,39.82
30-07-2019,7,40.58
30-07-2019,8,41.1
30-07-2019,9,41.21
30-07-2019,10,41.16
30-07-2019,11,41.26
30-07-2019,12,40.97
30-07-2019,13,40.68
30-07-2019,14,40.12
30-07-2019,15,40.05
30-07-2019,16,39.78
30-07-2019,17,40.74
30-07-2019,18,41.18
30-07-2019,19,41.12
30-07-2019,20,40.9
30-07-2019,21,40.54
30-07-2019,22,39.97
30-07-2019,23,38.68
31-07-2019,0,37.98
31-07-2019,1,37.56
31-07-2019,2,36.01
31-07-2019,3,35.8
31-07-2019,4,36.23
31-07-2019,5,37.81
31-07-2019,6,39.71
31-07-2019,7,40.28
31-07-2019,8,40.99
31-07-2019,9,41.34
31-07-2019,10,41.11
31-07-2019,11,41.38
31-07-2019,12,41.25
31-07-2019,13,41.0
31-07-2019,14,41.01
31-07-2019,15,40.92
31-07-2019,16,40.52
31-07-2019,17,40.8
31-07-2019,18,41.57
31-07-2019,19,41.49
31-07-2019,20,41.22
31-07-2019,21,41.01
31-07-2019,22,40.67
31-07-2019,23,40.12
01-08-2019,0,38.95
01-08-2019,1,37.92
01-08-2019,2,37.37
01-08-2019,3,37.19
01-08-2019,4,37.3
01-08-2019,5,38.36
01-08-2019,6,40.43
01-08-2019,7,41.4
01-08-2019,8,41.64
01-08-2019,9,41.47
01-08-2019,10,41.03
01-08-2019,11,41.03
01-08-2019,12,40.46
01-08-2019,13,40.63
01-08-2019,14,40.45
01-08-2019,15,40.42
01-08-2019,16,40.47
01-08-2019,17,41.62
01-08-2019,18,41.69
01-08-2019,19,41.58
01-08-2019,20,41.23
01-08-2019,21,40.7
01-08-2019,22,40.07
01-08-2019,23,39.73
02-08-2019,0,39.04
02-08-2019,1,38.9
02-08-2019,2,38.21
02-08-2019,3,37.94
02-08-2019,4,38.11
02-08-2019,5,39.25
02-08-2019,6,40.48
02-08-2019,7,41.06
02-08-2019,8,41.74
02-08-2019,9,41.93
02-08-2019,10,41.9
02-08-2019,11,41.98
02-08-2019,12,41.86
02-08-2019,13,41.07
02-08-2019,14,40.36
02-08-2019,15,40.22
02-08-2019,16,40.62
02-08-2019,17,41.65
02-08-2019,18,41.9
02-08-2019,19,41.73
02-08-2019,20,41.24
02-08-2019,21,41.01
02-08-2019,22,40.31
02-08-2019,23,39.82
03-08-2019,0,38.96
03-08-2019,1,38.16
03-08-2019,2,38.05
03-08-2019,3,37.74
03-08-2019,4,37.66
03-08-2019,5,37.87
03-08-2019,6,38.11
03-08-2019,7,38.41
03-08-2019,8,38.97
03-08-2019,9,39.73
03-08-2019,10,39.79
03-08-2019,11,39.61
03-08-2019,12,39.42
03-08-2019,13,39.14
03-08-2019,14,38.95
03-08-2019,15,38.91
03-08-2019,16,38.89
03-08-2019,17,38.96
03-08-2019,18,39.75
03-08-2019,19,40.33
03-08-2019,20,40.28
03-08-2019,21,40.39
03-08-2019,22,40.51
03-08-2019,23,39.47
04-08-2019,0,38.93
04-08-2019,1,38.04
04-08-2019,2,37.45
04-08-2019,3,37.18
04-08-2019,4,37.06
04-08-2019,5,36.48
04-08-2019,6,37.4
04-08-2019,7,38.09
04-08-2019,8,38.69
04-08-2019,9,39.43
04-08-2019,10,39.85
04-08-2019,11,39.85
04-08-2019,12,39.84
04-08-2019,13,39.46
04-08-2019,14,39.3
04-08-2019,15,39.2
04-08-2019,16,39.12
04-08-2019,17,39.28
04-08-2019,18,39.86
04-08-2019,19,40.77
04-08-2019,20,41.85
04-08-2019,21,41.92
04-08-2019,22,41.0
04-08-2019,23,40.14
05-08-2019,0,39.04
05-08-2019,1,36.88
05-08-2019,2,36.54
05-08-2019,3,36.54
05-08-2019,4,36.8
05-08-2019,5,39.33
05-08-2019,6,42.41
05-08-2019,7,42.84
05-08-2019,8,43.93
05-08-2019,9,44.25
05-08-2019,10,44.26
05-08-2019,11,43.96
05-08-2019,12,43.49
05-08-2019,13,43.44
05-08-2019,14,42.4
05-08-2019,15,41.7
05-08-2019,16,41.91
05-08-2019,17,42.59
05-08-2019,18,42.94
05-08-2019,19,42.95
05-08-2019,20,42.57
05-08-2019,21,42.4
05-08-2019,22,41.74
05-08-2019,23,39.63
06-08-2019,0,38.79
06-08-2019,1,37.83
06-08-2019,2,36.91
06-08-2019,3,36.83
06-08-2019,4,36.78
06-08-2019,5,38.47
06-08-2019,6,39.58
06-08-2019,7,41.74
06-08-2019,8,43.35
06-08-2019,9,43.51
06-08-2019,10,41.92
06-08-2019,11,41.64
06-08-2019,12,40.5
06-08-2019,13,40.29
06-08-2019,14,40.25
06-08-2019,15,40.24
06-08-2019,16,40.42
06-08-2019,17,41.96
06-08-2019,18,42.6
06-08-2019,19,42.32
06-08-2019,20,41.73
06-08-2019,21,41.59
06-08-2019,22,40.7
06-08-2019,23,39.56
07-08-2019,0,38.28
07-08-2019,1,36.3
07-08-2019,2,35.78
07-08-2019,3,35.78
07-08-2019,4,35.72
07-08-2019,5,37.6
07-08-2019,6,39.94
07-08-2019,7,41.12
07-08-2019,8,42.04
07-08-2019,9,42.44
07-08-2019,10,42.42
07-08-2019,11,42.25
07-08-2019,12,41.74
07-08-2019,13,41.68
07-08-2019,14,39.99
07-08-2019,15,39.96
07-08-2019,16,40.39
07-08-2019,17,41.86
07-08-2019,18,41.73
07-08-2019,19,41.76
07-08-2019,20,41.02
07-08-2019,21,40.66
07-08-2019,22,39.49
07-08-2019,23,38.07
08-08-2019,0,36.52
08-08-2019,1,35.41
08-08-2019,2,35.07
08-08-2019,3,34.97
08-08-2019,4,35.4
08-08-2019,5,36.68
08-08-2019,6,38.03
08-08-2019,7,40.06
08-08-2019,8,39.71
08-08-2019,9,39.83
08-08-2019,10,39.43
08-08-2019,11,39.38
08-08-2019,12,39.2
08-08-2019,13,39.04
08-08-2019,14,38.89
08-08-2019,15,38.3
08-08-2019,16,38.03
08-08-2019,17,38.18
08-08-2019,18,39.2
08-08-2019,19,40.32
08-08-2019,20,40.09
08-08-2019,21,40.11
08-08-2019,22,39.43
08-08-2019,23,38.08
09-08-2019,0,36.25
09-08-2019,1,35.02
09-08-2019,2,34.0
09-08-2019,3,34.08
09-08-2019,4,33.86
09-08-2019,5,37.23
09-08-2019,6,39.59
09-08-2019,7,40.61
09-08-2019,8,41.42
09-08-2019,9,40.92
09-08-2019,10,40.01
09-08-2019,11,39.95
09-08-2019,12,39.53
09-08-2019,13,39.46
09-08-2019,14,39.45
09-08-2019,15,38.97
09-08-2019,16,38.74
09-08-2019,17,39.61
09-08-2019,18,40.3
09-08-2019,19,40.05
09-08-2019,20,39.07
09-08-2019,21,37.32
09-08-2019,22,35.38
09-08-2019,23,34.98
10-08-2019,0,34.87
10-08-2019,1,34.62
10-08-2019,2,33.91
10-08-2019,3,32.49
10-08-2019,4,31.41
10-08-2019,5,31.14
10-08-2019,6,32.01
10-08-2019,7,33.97
10-08-2019,8,35.2
10-08-2019,9,36.01
10-08-2019,10,35.86
10-08-2019,11,35.68
10-08-2019,12,34.56
10-08-2019,13,33.38
10-08-2019,14,32.48
10-08-2019,15,31.82
10-08-2019,16,32.55
10-08-2019,17,34.4
10-08-2019,18,35.04
10-08-2019,19,33.98
10-08-2019,20,33.98
10-08-2019,21,32.29
10-08-2019,22,31.83
10-08-2019,23,31.87
11-08-2019,0,30.92
11-08-2019,1,25.28
11-08-2019,2,21.13
11-08-2019,3,20.08
11-08-2019,4,20.09
11-08-2019,5,20.09
11-08-2019,6,20.14
11-08-2019,7,27.68
11-08-2019,8,31.14
11-08-2019,9,32.55
11-08-2019,10,32.77
11-08-2019,11,31.95
11-08-2019,12,26.32
11-08-2019,13,21.18
11-08-2019,14,30.93
11-08-2019,15,32.77
11-08-2019,16,33.17
11-08-2019,17,34.22
11-08-2019,18,36.12
11-08-2019,19,37.38
11-08-2019,20,37.81
11-08-2019,21,37.91
11-08-2019,22,37.76
11-08-2019,23,36.56
12-08-2019,0,34.16
12-08-2019,1,30.71
12-08-2019,2,29.57
12-08-2019,3,29.27
12-08-2019,4,29.32
12-08-2019,5,32.04
12-08-2019,6,37.88
12-08-2019,7,39.39
12-08-2019,8,39.32
12-08-2019,9,38.91
12-08-2019,10,38.57
12-08-2019,11,38.59
12-08-2019,12,38.07
12-08-2019,13,37.89
12-08-2019,14,38.1
12-08-2019,15,37.7
12-08-2019,16,38.75
12-08-2019,17,39.34
12-08-2019,18,39.26
12-08-2019,19,39.35
12-08-2019,20,38.95
12-08-2019,21,38.93
12-08-2019,22,38.43
12-08-2019,23,36.08
13-08-2019,0,34.97
13-08-2019,1,34.01
13-08-2019,2,33.07
13-08-2019,3,33.27
13-08-2019,4,33.19
13-08-2019,5,35.55
13-08-2019,6,38.31
13-08-2019,7,39.01
13-08-2019,8,39.94
13-08-2019,9,39.82
13-08-2019,10,38.7
13-08-2019,11,37.92
13-08-2019,12,37.51
13-08-2019,13,37.46
13-08-2019,14,37.13
13-08-2019,15,36.63
13-08-2019,16,36.56
13-08-2019,17,36.86
13-08-2019,18,37.52
13-08-2019,19,38.4
13-08-2019,20,38.0
13-08-2019,21,37.87
13-08-2019,22,37.14
13-08-2019,23,35.38
14-08-2019,0,33.08
14-08-2019,1,30.76
14-08-2019,2,29.7
14-08-2019,3,29.59
14-08-2019,4,30.29
14-08-2019,5,33.07
14-08-2019,6,36.27
14-08-2019,7,38.22
14-08-2019,8,38.82
14-08-2019,9,37.98
14-08-2019,10,36.91
14-08-2019,11,36.1
14-08-2019,12,35.68
14-08-2019,13,35.46
14-08-2019,14,35.38
14-08-2019,15,35.2
14-08-2019,16,35.28
14-08-2019,17,37.12
14-08-2019,18,37.96
14-08-2019,19,38.05
14-08-2019,20,37.86
14-08-2019,21,37.52
14-08-2019,22,36.34
14-08-2019,23,35.03
15-08-2019,0,32.95
15-08-2019,1,31.2
15-08-2019,2,29.07
15-08-2019,3,28.17
15-08-2019,4,27.76
15-08-2019,5,30.04
15-08-2019,6,33.06
15-08-2019,7,34.95
15-08-2019,8,35.74
15-08-2019,9,35.65
15-08-2019,10,35.42
15-08-2019,11,35.31
15-08-2019,12,34.87
15-08-2019,13,34.44
15-08-2019,14,33.9
15-08-2019,15,33.89
15-08-2019,16,34.04
15-08-2019,17,34.74
15-08-2019,18,35.59
15-08-2019,19,36.98
15-08-2019,20,36.68
15-08-2019,21,35.82
15-08-2019,22,34.46
15-08-2019,23,33.31
16-08-2019,0,30.93
16-08-2019,1,29.82
16-08-2019,2,29.13
16-08-2019,3,29.18
16-08-2019,4,30.05
16-08-2019,5,31.91
16-08-2019,6,34.87
16-08-2019,7,37.11
16-08-2019,8,38.95
16-08-2019,9,38.58
16-08-2019,10,36.61
16-08-2019,11,35.79
16-08-2019,12,35.41
16-08-2019,13,34.66
16-08-2019,14,34.28
16-08-2019,15,33.68
16-08-2019,16,33.99
16-08-2019,17,36.15
16-08-2019,18,37.14
16-08-2019,19,36.96
16-08-2019,20,36.15
16-08-2019,21,35.97
16-08-2019,22,34.93
16-08-2019,23,31.93
17-08-2019,0,32.11
17-08-2019,1,28.52
17-08-2019,2,25.34
17-08-2019,3,24.7
17-08-2019,4,24.0
17-08-2019,5,24.35
17-08-2019,6,27.06
17-08-2019,7,29.83
17-08-2019,8,31.59
17-08-2019,9,33.16
17-08-2019,10,33.28
17-08-2019,11,32.88
17-08-2019,12,31.36
17-08-2019,13,31.15
17-08-2019,14,30.7
17-08-2019,15,30.76
17-08-2019,16,31.17
17-08-2019,17,32.7
17-08-2019,18,33.34
17-08-2019,19,34.56
17-08-2019,20,34.94
17-08-2019,21,35.17
17-08-2019,22,34.51
17-08-2019,23,33.25
18-08-2019,0,31.63
18-08-2019,1,29.44
18-08-2019,2,29.31
18-08-2019,3,29.62
18-08-2019,4,29.32
18-08-2019,5,28.99
18-08-2019,6,31.02
18-08-2019,7,33.23
18-08-2019,8,33.62
18-08-2019,9,34.27
18-08-2019,10,34.92
18-08-2019,11,34.86
18-08-2019,12,34.33
18-08-2019,13,34.24
18-08-2019,14,34.31
18-08-2019,15,34.27
18-08-2019,16,34.48
18-08-2019,17,35.17
18-08-2019,18,35.2
18-08-2019,19,35.85
18-08-2019,20,36.63
18-08-2019,21,36.73
18-08-2019,22,35.79
18-08-2019,23,33.74
19-08-2019,0,29.89
19-08-2019,1,29.15
19-08-2019,2,28.35
19-08-2019,3,29.05
19-08-2019,4,28.37
19-08-2019,5,31.96
19-08-2019,6,35.9
19-08-2019,7,37.61
19-08-2019,8,38.44
19-08-2019,9,36.93
19-08-2019,10,35.81
19-08-2019,11,35.33
19-08-2019,12,34.96
19-08-2019,13,34.84
19-08-2019,14,34.46
19-08-2019,15,34.24
19-08-2019,16,34.48
19-08-2019,17,35.09
19-08-2019,18,36.42
19-08-2019,19,36.76
19-08-2019,20,36.56
19-08-2019,21,36.51
19-08-2019,22,35.79
19-08-2019,23,33.97
20-08-2019,0,32.0
20-08-2019,1,30.88
20-08-2019,2,30.52
20-08-2019,3,30.04
20-08-2019,4,30.61
20-08-2019,5,33.33
20-08-2019,6,36.57
20-08-2019,7,36.68
20-08-2019,8,37.52
20-08-2019,9,37.52
20-08-2019,10,37.41
20-08-2019,11,37.13
20-08-2019,12,36.95
20-08-2019,13,36.93
20-08-2019,14,36.86
20-08-2019,15,36.84
