Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod,NO Hydro,SE Hydro,FI Hydro,Total Hydro,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume,Sine Week,Sine Month,Sine Season,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev
2018-07-09,50.47,809186,282245,300954,302269,328106,66893.7,81783.9,144199,93975,795607,804818,62410.6,53244,299001,333142,142739,90799,865689,24177,11166,4700,40043,905732,52813,21349,3794,77956,280115,300068,198669,89434,834562,19463,16960,31061,67484,902046,0.993,0.966,1,-6111.81,-2644.88,-239.358,-8996.07
2018-07-10,51.51,836724,287679,330588,303339,346310,81716.6,52274.2,148527,102852,821261,832023,67586.9,56908.1,322283,347889,145063,53012,868254,25516,13769,4514,43799,912053,52762.9,21350,3781.43,77894.3,278623,301614,195694,89193,760395,19606,19060,32165,70831,831226,0.993,0.966,1,-6365.73,-2739.38,-247.88,-9352.98
2018-07-11,51.96,833233,282612,340964,305978,339746,80918,48598,143564,99311.4,813072,828619,66561.7,51094.6,341608,346100,146014,45100,878832,23419,14850,4894,43163,921995,52712.7,21351,3768.86,77832.6,278039,299325,197251,90058,864682,19765,19266,32447,71478,936160,0.993,0.966,1,-6610.77,-2814.67,-255.88,-9681.28
2018-07-12,52.49,838434,283538,347199,304672,343050,83124.4,44936.4,145350,98002.9,816684,833189,71886.6,55451.3,339348,341070,143501,35894,859821,24566,15206,5912,45684,905505,52662.6,21352,3756.29,77770.9,275399,296198,196471,89866,857939,19924,19376,32550,71850,929789,0.993,0.966,1,-6844.5,-2880.07,-262.233,-9986.78
2018-07-13,52.99,818247,276278,331578,301066,324732,74861.3,55206,150329,103514,802534,815030,65821.3,53421,329987,319672,142948,58196,850807,25307,11382,4278,40967,891774,52612.4,21353,3743.71,77709.1,277037,291764,196397,85403,850610,19820,19048,31950,70818,921428,0.993,0.966,1,-7078.24,-2945.48,-268.598,-10292.4
2018-07-14,51.66,720554,259929,272387,266742,277494,52146,71314.8,136210,98648.4,715027,719844,57542.5,52889.7,269072,268569,134391,55896,727937,24730,8301,4095,37126,765063,52562.3,21354,3731.14,77647.4,260579,259668,185022,72883,778149,17057,16469,28636,62162,840311,0.993,0.966,1,-7303.54,-3009.12,-276.692,-10589.4
2018-07-15,51.41,719097,258965,265076,258881,288343,59597.2,65070.7,132223,99169.1,709667,717659,56797.4,49029.3,254919,282756,138094,38939,714722,22718,9653,5572,37943,752665,52512.1,21355,3718.57,77585.7,256691,258602,182391,72333,770023,16663,16092,27812,60567,830590,0.993,0.966,1,-7501.22,-3058.72,-282.93,-10842.9
2018-07-16,53.19,819125,280333,340108,291199,334118,80788,36170,148136,103647,800456,814042,65852.7,52335.6,330827,332234,144651,35226,842949,27442,11702,6631,45775,888724,52462,21356,3706,77524,271227,282404,199662,82735,836028,19404,19065,31909,70378,906406,0.984,0.966,1,-7715.33,-3112.76,-288.5,-11116.6
2018-07-17,52.51,799998,276501,323828,285241,322870,77860.5,48474.5,144874,100997,784476,796170,66814.3,55203.4,312447,323529,146655,31496,814140,29157,10216,9377,48750,862890,52442.9,21360.9,3696.29,77500,269113,281832,200119,85098,836164,19975,19523,32844,72342,908506,0.984,0.966,1,-7903.61,-3163.59,-291.687,-11358.9
2018-07-18,51.82,795937,272778,301650,289020,328203,77824.7,59786,142169,103869,781792,793508,68792.1,57153,295459,331475,140604,49260,816800,31158,12154,8311,51623,868423,52423.7,21365.7,3686.57,77476,268572,284052,195928,84628,833186,19252,19697,33236,72185,905371,0.984,0.966,1,-8097.89,-3202.81,-293.05,-11593.8
2018-07-19,52.05,798973,270780,311017,291907,321715,80031,61386.5,144436,102768,787155,796887,66820.8,57177.8,304958,324514,126987,55157,811629,33656,12990,6414,53060,864689,52404.6,21370.6,3676.86,77452,267850,278351,194983,81876,823071,19697,19432,32558,71687,894758,0.984,0.966,1,-8306.83,-3246.36,-295.332,-11848.5
2018-07-20,53.48,790372,271889,320213,285353,317839,69696.8,48602.3,150959,97547.2,777898,784202,65690.8,59468.9,318593,317598,130709,51144,818046,29216,11280,6699,47195,865241,52385.4,21375.4,3667.14,77428,269520,279128,193571,79633,821858,19473,19421,32586,71480,893338,0.984,0.966,1,-8515.78,-3289.9,-297.622,-12103.3
2018-07-21,52.73,715725,254623,270816,260339,284206,56549.6,61068.1,132526,99292.7,704038,715382,60513.8,49323.1,269298,290809,142269,38578,740960,23541,7932,5185,36658,777618,52366.3,21380.3,3657.43,77404,256743,255302,189261,72195,773504,17475,17163,29238,63876,837380,0.984,0.966,1,-8711.19,-3346.85,-302.523,-12360.6
2018-07-22,52.58,699522,251956,258004,251473,270334,56498.5,68197.7,129895,101197,689822,697733,56451.3,48783.1,246363,272226,144350,41726,704678,21865,7813,4752,34430,739108,52347.1,21385.1,3647.71,77380,252619,252078,183359,71643,759703,16491,16666,28179,61336,821039,0.984,0.966,1,-8904.91,-3400.36,-309.552,-12614.8
2018-07-23,54.45,790181,275356,324869,280991,307828,75489.3,46971.8,144070,104811,775907,784481,66197.2,57678.1,323395,311856,153702,47750,836717,28172,11420,6113,45705,882422,52328,21390,3638,77356,271596,278758,198467,80479,829305,18931,19266,32107,70304,899609,0.971,0.966,1,-9067.83,-3443.36,-316.023,-12827.2
2018-07-24,54.51,803045,280922,342411,282702,309632,77166.9,42488.9,144212,101594,785003,796125,68747.7,57703.3,340225,311546,146108,33692,831570,28320,16307,5548,50175,881745,52421.6,21409,3627.29,77457.9,272039,277242,200172,83377,832834,19909,19579,32437,71925,904759,0.971,0.966,1,-9136.83,-3474.57,-323.33,-12934.7
2018-07-25,54.52,801094,275312,342831,284708,308824,80652.2,37188.8,145418,104015,786091,792858,67352.4,60591.8,338341,308022,148184,36349,830905,28791,16594,5124,50509,881414,52515.1,21428,3616.57,77559.7,267326,280463,201785,84740,834317,20094,19446,32579,72119,906436,0.971,0.966,1,-9220.65,-3508.93,-331.572,-13061.1
2018-07-26,53.7,796603,277364,334839,284246,306155,75256,48104.5,145013,104251,781880,793350,68123,56717.1,335278,305446,149330,38818,828876,28746,15165,5088,48999,877875,52608.7,21447,3605.86,77661.6,269469,282677,201963,85039,839157,20479,19493,33141,73113,912270,0.971,0.966,1,-9291.08,-3550.55,-341.353,-13183
2018-07-27,53.24,775836,268079,311125,274256,302150,73490,53227.3,145575,103035,761400,769537,68638.5,60564.2,309944,308031,149950,56487,824420,29665,14452,6230,50347,874767,52702.3,21466,3595.14,77763.4,267133,280998,204041,82978,835158,20191,19248,32735,72174,907332,0.971,0.966,1,-9361.5,-3592.17,-351.143,-13304.8
2018-07-28,50.46,692837,249081,231599,245652,281022,52892.6,84924.6,134286,95574.2,681912,693120,63151.6,52017.3,237035,300404,139499,69051,745995,25955,9811,6053,41819,787814,52795.9,21485,3584.43,77865.3,253277,260535,192268,76200,782284,18050,17468,29877,65395,847679,0.971,0.966,1,-9435.21,-3603.45,-358.308,-13397
2018-07-29,50.17,693864,247178,240869,248528,290163,59537.1,64979,128371,96538.2,683614,692549,59182.7,50504,240306,290460,140964,38845,710591,23107,9790,5018,37915,748506,52889.4,21504,3573.71,77967.1,246991,254621,186750,73089,761453,18065,17136,29066,64267,825720,0.971,0.966,1,-9515.26,-3616.52,-363.79,-13495.6
2018-07-30,53.03,798020,273390,317764,292150,319536,70685.8,54338.6,148848,99242.4,785075,790881,67982.3,62195.1,322204,306141,146615,40492,815459,26434,18515,7571,52520,867979,52983,21523,3563,78069,269658,278351,200575,84906,833491,20842,20013,33068,73923,907414,0.955,0.966,1,-9601.5,-3630.21,-370.405,-13602.1
2018-07-31,53.32,807741,274199,323936,289061,322749,74342.9,52286.8,152440,102455,790042,801427,72308.1,60987.2,320854,310744,151344,50260,833203,24740,18755,7629,51124,884327,53212.7,21549.4,3551.29,78313.4,272819,281303,205376,86372,845870,21205,20262,33661,75128,920998,0.955,0.966,1,-9574.29,-3637.71,-377.855,-13589.9
2018-08-01,53.88,817124,278285,332169,290724,320952,79653.2,49582.2,148696,108499,797358,811202,77506.1,63756.2,327194,315354,146679,31038,820268,26197,20133,7502,53832,874100,53442.4,21575.9,3539.57,78557.9,270722,287586,204626,86451,849393,21100,20348,33771,75219,924612,0.955,0.866,0.707,-9525.43,-3634.31,-385.43,-13545.1
2018-08-02,53.29,818024,278221,341391,293728,306490,79664.8,49279.1,148292,113777,799906,810937,74520.3,63572.1,336603,305577,147399,29913,819502,28132,21874,4342,54348,873850,53672.1,21602.3,3527.86,78802.3,275441,282989,208690,87111,854238,21144,20392,34136,75672,929910,0.955,0.866,0.707,-9496.12,-3632.47,-390.378,-13519
2018-08-03,53.52,812766,278649,341395,289323,313397,77151.3,38937.1,150612,113710,795736,807439,79235.9,67532.1,340725,314696,143646,34494,833573,31040,19982,7101,58123,891696,53901.9,21628.7,3516.14,79046.7,272512,282216,205476,85680,845891,20735,20254,33865,74854,920745,0.955,0.866,0.707,-9466.81,-3630.64,-395.337,-13492.8
2018-08-04,51.58,741967,259424,302115,266076,274478,62354.9,56335.5,139287,108554,727143,741483,71256.3,56986,297577,278979,127214,55065,758850,29282,8339,5326,42947,801797,54131.6,21655.1,3504.43,79291.1,258436,254857,190334,75995,779627,17739,17542,30077,65358,844985,0.955,0.866,0.707,-9423.86,-3622.34,-399.355,-13445.6
2018-08-05,49.53,721417,257996,253662,250956,286968,64170.4,81914.5,136571,99446,709694,721990,62195.1,49969.5,242205,292730,118283,86285,739507,22574,3227,7526,33327,772834,54361.3,21681.6,3492.71,79535.6,251900,254304,184701,74355,765265,17022,16963,28703,62688,827953,0.955,0.866,0.707,-9380.16,-3608.29,-404.433,-13392.8
2018-08-06,52.25,835956,288338,339121,298786,349285,79985.6,34510.5,147370,105030,814479,827947,78118.3,64650.4,329246,358171,136891,48427,872749,29570,15653,9094,54317,927066,54591,21708,3481,79780,282021,296978,200812,88932,838417,20071,19363,32460,71894,910311,0.935,0.866,0.707,-9375.88,-3605.26,-410.857,-13391.9
2018-08-07,53.52,863750,289889,357410,313082,344377,86798.1,42180,151575,110271,841344,854238,72563.3,59669.6,351940,338299,138888,34041,863181,29083,12482,7259,48824,912005,54870.6,21737,3473.29,80080.9,284467,297551,201222,91634,874882,20452,19315,32805,72572,947454,0.935,0.866,0.707,-9330.05,-3600.09,-413.95,-13344.1
2018-08-08,51.14,833879,287940,331026,296906,339310,84069.6,53828.8,146317,106810,815232,830974,73939,58210.1,327648,353723,144531,55305,881214,28681,11741,7906,48328,929542,55150.1,21766,3465.57,80381.7,287164,307876,205048,92982,893071,20685,20025,33417,74127,967198,0.935,0.866,0.707,-9282.07,-3598.95,-416,-13297.1
2018-08-09,50.53,831508,287433,335018,305317,335132,83777.9,40188.7,139661,117078,816189,827417,74052.6,62831.3,328935,338363,158103,42257,867668,30896,11570,10429,52895,920563,55429.7,21795,3457.86,80682.6,282959,306565,209469,91011,890009,21368,20503,33740,75611,965620,0.935,0.866,0.707,-9187.15,-3586.62,-418.64,-13192.4
2018-08-10,48.22,806009,285160,280616,279708,325722,72539.8,90283.6,149727,102796,787135,799418,75169,62901.1,283954,354847,144052,101035,883891,29037,11308,11774,52119,936010,55709.3,21824,3450.14,80983.4,283564,298924,211754,87675,848875,21203,20355,33261,74819,923694,0.935,0.866,0.707,-9092.21,-3574.28,-421.287,-13087.8
2018-08-11,47.18,752390,272176,266378,263409,299067,63399.8,70395.7,127085,117566,726070,753407,65401.7,38160.4,255844,312777,151266,67310,787206,16194,7881,4124,28199,815405,55988.9,21853,3442.43,81284.3,265230,268229,192785,72995,799246,17895,17253,29147,64295,863541,0.935,0.866,0.707,-8985.61,-3552.71,-421.57,-12960
2018-08-12,45.5,734842,268970,276085,256336,296074,67309.7,61506.2,131032,101720,723648,735386,64938.5,53402.5,271880,308734,130639,47609,758871,17499,4050,11238,32787,791658,56268.4,21882,3434.71,81585.1,271560,273956,189378,71039,805936,16935,16195,27358,60488,866424,0.935,0.866,0.707,-8874.38,-3541.81,-422.6,-12838.8
2018-08-13,50.81,859510,296963,336852,323536,359330,82525.6,53905.6,145041,109341,848066,859429,70932.7,59569.9,342149,363447,149710,39333,894648,29982,11892,7084,48958,943606,56548,21911,3427,81886,297879,313241,207029,87793,905947,19868,18852,31234,69954,975901,0.912,0.866,0.707,-8761.74,-3530.55,-422.88,-12715.2
2018-08-14,52.11,877778,296381,351091,326068,348972,82995,58847.8,155959,110030,861403,868941,70937.3,63449.8,350910,351879,137569,36948,877316,31177,12637,8889,52703,930019,56660.3,21941.7,3421.14,82023.1,297369,313327,207685,88559,906946,20250,19188,31798,71236,978182,0.912,0.866,0.707,-8788.5,-3517.86,-421.622,-12728
2018-08-15,51.13,871458,293635,356309,327620,339836,82167.2,57407.4,158230,107973,861652,861526,65923.9,66066.9,350334,333478,132064,40535,856421,31669,7944,6423,46036,902457,56772.6,21972.4,3415.29,82160.3,295212,312741,209561,88190,905705,20882,19333,28321,68536,974241,0.912,0.866,0.707,-8786.57,-3498.05,-419.805,-12704.5
2018-08-16,50.61,861554,293587,364689,313996,340960,95627.7,42563.5,150355,107838,853566,856050,72913,70428.9,365252,357710,139136,69398,931505,31164,16047,8939,56150,987655,56884.9,22003.1,3409.43,82297.4,291866,313956,212348,90099,908279,20995,19346,31346,71687,979966,0.912,0.866,0.707,-8800.4,-3481.53,-418.333,-12700.2
2018-08-17,49.84,844469,293964,366132,306058,338976,96525.8,26288,142060,112188,838608,843584,75169.5,70193.4,366488,358283,155325,43212,923315,31400,18724,6799,56923,980238,56997.1,22033.9,3403.57,82434.6,284475,306690,212931,85606,889703,20835,19542,31776,72153,961856,0.912,0.866,0.707,-8814.24,-3465,-416.857,-12696.1
2018-08-18,47.52,759981,273868,302448,263552,296525,92455.7,45914.1,126962,112200,756838,757087,66363.7,66115,310237,317844,146055,76830,850974,28725,16402,6901,52028,903002,57109.4,22064.6,3397.71,82571.7,272324,274646,193649,74519,815363,17872,17462,29067,64401,879764,0.912,0.866,0.707,-8853.02,-3457.34,-417.242,-12727.7
2018-08-19,45.77,744525,271498,275284,267013,309918,80683.8,43183.3,123310,117072,742505,745458,67575.9,64623.3,287512,327707,148137,51536,808061,31293,8475,6332,46100,854161,57221.7,22095.3,3391.86,82708.9,271353,280592,189509,73709,808326,17212,16630,28101,61943,870269,0.912,0.866,0.707,-8873.17,-3438.69,-417.427,-12729.2
2018-08-20,49.79,864784,298933,366282,321995,336128,91261.7,50924.9,148595,107562,860784,860896,66845.9,66733.7,372607,350151,142195,80385,867364,30660,16554,9689,54196,921560,57334,22126,3386,82846,300352,313971,208327,86688,907061,17779,19418,32845,70042,977103,0.885,0.866,0.707,-8880.67,-3417.19,-417.358,-12715.3
2018-08-21,51.9,879146,305528,373401,328430,347146,93946.1,28616.4,147575,121507,875479,870670,76912.4,81721.8,372371,354415,156087,39765,922645,36352,18254,12492,67098,989743,57275.6,22105.9,3379.43,82760.9,301749,317820,207363,86743,913679,20068,19180,32677,71925,985604,0.885,0.866,0.707,-9030.43,-3438.07,-417.88,-12886.3
2018-08-22,51.08,876108,302120,370259,319976,339108,97660.4,36915.9,150240,118480,869997,864763,76361.4,81595.3,372751,362580,152035,63208,950586,34413,19214,10677,64304,1.01489e+06,57217.1,22085.7,3372.86,82675.7,302973,326330,209146,88884,927343,19679,18903,32423,71005,998348,0.885,0.866,0.707,-9170.62,-3453.45,-420.212,-13044.3
2018-08-23,52.59,876312,305266,365471,318793,335411,92167.3,32317.5,154031,129178,870257,862378,78547.9,86427.3,368395,350065,157119,46226,921816,35721,19429,13390,68540,990356,57158.7,22065.6,3366.29,82590.6,297012,324968,210193,90255,922436,20460,19082,32621,72163,994599,0.885,0.866,0.707,-9317.98,-3472.76,-422.615,-13213.2
2018-08-24,50.99,841486,299396,358246,302536,310746,86623.4,46092.1,147983,115632,836539,830716,77505.1,83327.3,370883,324470,151427,59518,906307,34624,16652,11421,62697,969004,57100.3,22045.4,3359.71,82505.4,299076,322708,211042,85447,918280,20580,19388,31773,71741,990021,0.885,0.866,0.707,-9465.33,-3492.07,-425.027,-13382.5
2018-08-25,50.84,784618,290448,348829,276806,278004,81297.2,36648.5,130784,121062,779335,784543,73440.6,68233,352836,288721,152383,41648,835596,25059,10846,5337,41242,876838,57041.9,22025.3,3353.14,82420.3,284110,285064,193042,72799,835025,17927,17089,28982,63998,899023,0.885,0.866,0.707,-9576.69,-3506.9,-427.575,-13511.2
2018-08-26,50.83,763348,281240,318960,283115,271648,61364.2,59823.1,134179,110322,759898,760753,66701.4,65905.8,315566,263600,133023,53752,765952,23986,4936,4775,33697,799649,56983.4,22005.1,3346.57,82335.1,278945,282370,191306,71300,823925,17062,16391,27514,60967,884892,0.885,0.866,0.707,-9691.55,-3513.72,-428.763,-13634
2018-08-27,51.65,844426,305384,343718,317340,309816,64219.7,74930.3,151197,106673,838141,835137,74690.4,77783.2,349649,322692,137316,81743,891404,33466,15815,5705,54986,946390,56925,21985,3340,82250,310604,324048,207264,88425,930341,19998,18783,31288,70069,1.00041e+06,0.856,0.866,0.707,-9799.71,-3525.57,-429.643,-13755
2018-08-28,59.54,890672,312429,382495,333326,327717,88972.7,45242.1,154652,119376,889380,874830,77826.2,92376.2,385835,331609,149016,48384,914847,34229,23320,14812,72361,987208,56956.1,21923.1,3329.14,82208.4,306772,327496,208986,87394,930650,20685,18974,31995,71654,1.0023e+06,0.856,0.866,0.707,-9833.24,-3572.19,-434.097,-13839.5
2018-08-29,59.25,877509,306238,375232,335325,316090,85587.4,44273.6,147324,129396,874475,864991,80320.3,89804,376375,315471,157310,37846,887002,33683,19884,13978,67545,954547,56987.3,21861.3,3318.29,82166.9,307830,326319,207519,87488,929162,20866,19303,32225,72394,1.00156e+06,0.856,0.866,0.707,-9888.21,-3613.71,-437.235,-13939.1
2018-08-30,57.42,869666,302083,352753,333999,315446,77611.6,60924.4,151243,128842,864937,857966,76830,83816.2,364075,315588,163626,48872,892168,34934,20133,6958,62025,954193,57018.4,21799.4,3307.43,82125.3,299846,329902,209990,88746,928489,21002,19368,32284,72654,1.00114e+06,0.856,0.866,0.707,-9931.74,-3653.88,-438.762,-14024.3
2018-08-31,59.72,877240,306946,379427,318520,308881,91083.6,44529.3,155514,130685,872064,863522,77825.7,86367.3,382237,323963,156397,51149,913756,32184,18993,13078,64255,978011,57049.6,21737.6,3296.57,82083.7,301796,327059,210997,84760,924617,20520,19142,32135,71797,996414,0.856,0.866,0.707,-9975.26,-3694.05,-440.287,-14109.6
2018-09-01,57.74,809633,287372,367328,295645,279696,74941.3,32709.3,144784,126515,802741,806248,68830.4,65323.2,371756,281328,144668,26485,824248,23946,13851,4682,42479,866727,57080.7,21675.7,3285.71,82042.1,286742,293826,196656,73609,850841,17658,17148,28595,63401,914242,0.856,0.707,0.707,-9973.41,-3722.93,-442.003,-14138.4
2018-09-02,56.26,771160,280418,331067,285010,266672,67212.4,49401.8,135997,117080,768637,764222,69174.9,73879.4,321553,258016,140023,27215,746819,30106,9036,3553,42695,789514,57111.9,21613.9,3274.86,82000.6,276682,285358,189871,73269,825187,17000,16652,27903,61555,886742,0.856,0.707,0.707,-9975.17,-3753.71,-443.76,-14172.5
2018-09-03,59.28,876526,312550,381557,331923,320012,83126.6,38349.6,145974,126686,873573,866605,75163.2,82131.5,377729,323912,165420,42213,909287,35464,18155,7080,60699,969986,57143,21552,3264,81959,300820,327016,209035,87213,924089,20143,19188,31878,71209,995298,0.823,0.707,0.707,-10003.2,-3788.52,-445.167,-14236.9
2018-09-04,60.86,888507,311917,390829,335604,324760,84409.9,36197,151104,125074,883034,876860,76647.9,82822.7,392246,331755,160461,31856,916319,31488,20058,8297,59843,976162,57646.1,21536.3,3266.43,82448.9,305232,333234,210606,88745,937825,20502,19311,32328,72141,1.00997e+06,0.823,0.707,0.707,-9637.83,-3784.88,-435.498,-13858.2
2018-09-05,61.34,895039,314426,401553,337856,326823,86390.6,35087.5,150552,124051,889224,887515,76774.4,78483.5,402042,328694,159563,29627,919934,28193,21216,6029,55438,975372,58149.3,21520.6,3268.86,82938.7,306817,331766,212222,89588,940400,20666,19394,32599,72659,1.01306e+06,0.823,0.707,0.707,-9294.68,-3800.59,-430.522,-13525.9
2018-09-06,60.79,892994,313693,396726,333556,324624,86409.9,39006.8,154307,122132,887967,882489,81903.5,87381.5,401428,331248,157102,53833,943618,34086,22711,8267,65064,1.00868e+06,58652.4,21504.9,3271.29,83428.6,308386,329196,210392,89294,937278,21207,19773,32889,73869,1.01115e+06,0.823,0.707,0.707,-8943.48,-3811.12,-425.712,-13180.2
2018-09-07,58.24,874303,304671,385967,320707,320464,87636.1,41550.6,158716,118112,871730,866093,79547.2,85183.7,390296,334319,150267,60054,934934,37354,19559,6923,63836,998770,59155.6,21489.1,3273.71,83918.4,301318,322680,210819,87719,922539,20949,19436,32359,72744,995283,0.823,0.707,0.707,-8592.26,-3821.64,-420.907,-12834.8
2018-09-08,54.41,769872,286535,322483,284841,275949,55403.7,62358.8,139796,103919,766575,764710,69100.7,70966,326345,289759,134149,77736,827995,29276,9062,5752,44090,872085,59658.7,21473.4,3276.14,84408.3,282733,282892,196519,75341,837490,18158,16909,28556,63623,901113,0.823,0.707,0.707,-8295.12,-3858.69,-417.837,-12571.7
2018-09-09,53.81,753520,277102,307741,280221,277919,59315.7,57229.7,135270,106128,751908,749018,64866.6,67851.7,314346,288405,133402,61189,797348,28663,9633,3571,41867,839215,60161.9,21457.7,3278.57,84898.1,279751,285971,190202,74079,830011,17964,16347,27929,62240,892251,0.823,0.707,0.707,-7968.61,-3892.81,-414.12,-12275.5
2018-09-10,55.7,864013,309576,371186,312607,331187,87263,49464.4,151013,106846,860459,858683,79709.7,81494.1,373134,349453,146972,69927,939492,32968,14421,10683,58072,997564,60665,21442,3281,85388,299786,323775,210651,88150,922260,20605,19058,32080,71743,994003,0.787,0.707,0.707,-7617.64,-3925.72,-410.308,-11953.6
2018-09-11,54,855729,307606,350204,313761,326454,78046.1,61127.6,150148,112083,849560,849869,76193.4,75902.9,354763,355317,156961,80438,947489,34519,10794,8884,54197,1.00169e+06,61178.3,21512.9,3282.71,85973.9,306633,338500,215437,93151,948777,20619,19393,32420,72432,1.02121e+06,0.787,0.707,0.707,-7258.21,-3886.47,-407.098,-11551.9
2018-09-12,53.07,868321,313168,365627,306589,333881,87280.5,54487.2,154450,104257,861487,858252,77204,80439.1,377716,371733,148270,88702,986427,36961,12229,12906,62096,1.04852e+06,61691.6,21583.7,3284.43,86559.7,315968,329814,215552,90836,952175,20642,19046,32725,72413,1.02459e+06,0.787,0.707,0.707,-6858.79,-3832.41,-400.308,-11091.6
2018-09-13,55.23,901799,320084,407999,325760,326484,98009.6,46662.2,149345,117667,893199,898812,81685.3,76072.6,417941,359344,162619,64585,1.00449e+06,29553,16824,8768,55145,1.05964e+06,62204.9,21654.6,3286.14,87145.6,321491,333340,215465,89826,960120,20919,19108,32357,72384,1.0325e+06,0.787,0.707,0.707,-6434.52,-3769.33,-392.29,-10596
2018-09-14,54.8,905462,318740,406526,324516,326166,94539.2,49492.4,155143,117260,892938,899445,79944.5,73437.4,406403,357114,161666,73012,998199,28590,19686,4735,53011,1.05121e+06,62718.1,21725.4,3287.86,87731.4,318974,325082,215807,87787,947650,20702,19212,32105,72019,1.01967e+06,0.787,0.707,0.707,-6010.27,-3706.26,-384.26,-10100.7
2018-09-15,49.1,798231,303424,342600,285016,283935,66161.6,56103.3,136905,116219,791506,798857,77799.8,70449.6,352546,323958,150134,63256,889898,28397,4351,6920,39668,929566,63231.4,21796.3,3289.57,88317.3,303054,295696,202484,74554,875794,17951,16858,28824,63633,939427,0.787,0.707,0.707,-5553.74,-3645.74,-378.382,-9577.85
2018-09-16,48.74,784009,295286,327992,283876,286034,64458.2,55498.3,131653,117879,775273,787403,71051.3,58972,339404,311546,154188,66495,871642,20384,4047,8055,32486,904128,63744.7,21867.1,3291.29,88903.1,304908,299685,194075,75710,874380,17324,16245,27687,61256,935636,0.787,0.707,0.707,-5124.03,-3592.76,-375.02,-9091.92
2018-09-17,52.19,900792,326709,383918,317264,340627,94057.4,48934.5,154720,121194,892751,894675,76131.4,74208,393993,376967,162530,57486,990984,30327,10864,12282,53473,1.04446e+06,64258,21938,3293,89489,324350,337804,216316,88586,967054,20709,18945,32008,71662,1.03872e+06,0.749,0.707,0.707,-4665.1,-3530.52,-371.168,-8566.75
2018-09-18,49.97,892763,317925,369234,320745,333946,82901.5,55722.8,153698,123232,875269,882135,76470.3,69604.3,376163,358885,164058,75885,974997,27215,13869,9989,51073,1.02607e+06,64616.4,22071.3,3293.29,89981,314747,327458,216278,90928,949416,20365,19267,32414,72046,1.02146e+06,0.749,0.707,0.707,-4335.21,-3416.26,-368.495,-8119.97
2018-09-19,47.37,885537,322371,361007,312504,343142,82904.9,61760.3,152084,113855,869864,879764,85188.5,75288.3,366103,382765,155059,82502,986441,24835,9346,17172,51353,1.03779e+06,64974.9,22204.6,3293.57,90473,310100,325707,215678,92225,943715,20178,19521,32691,72390,1.0161e+06,0.749,0.707,0.707,-4007.47,-3296.74,-364.38,-7668.48
2018-09-20,43.86,884416,329024,351910,311491,366489,86546.3,51421.8,145392,115907,872454,885728,81478.6,68204.4,358708,407155,164294,66081,996366,23696,17052,10284,51032,1.0474e+06,65333.3,22337.9,3293.86,90965,319303,330290,212888,90544,953151,20187,19570,33275,73032,1.02618e+06,0.749,0.707,0.707,-3754.43,-3188.21,-362.64,-7305.38
2018-09-21,36.94,856374,333302,300952,299121,356820,65928.7,86097.7,145768,113065,844119,856935,76446.2,63630.7,315764,388341,162842,102108,969064,21901,12060,13134,47095,1.01616e+06,65691.7,22471.1,3294.14,91457,323621,323863,213934,88683,950108,20187,19378,32888,72453,1.02256e+06,0.749,0.707,0.707,-3501.38,-3079.69,-360.908,-6941.97
2018-09-22,20.93,810485,322072,268381,271383,337731,64525.5,94654.1,135541,109988,793522,810755,71611.3,54378.4,281896,378955,153622,102151,916636,15693,5110,12778,33581,950217,66050.1,22604.4,3294.43,91949,308806,303062,200850,76661,889386,18075,16847,29010,63932,953318,0.749,0.707,0.707,-3244.48,-2974.05,-356.357,-6575.02
2018-09-23,34.65,823716,321527,319623,289323,331780,70160.6,63595.6,131438,108963,812449,823962,68495.5,56981.9,324439,366822,152149,87927,931352,17891,6428,10658,34977,966329,66408.6,22737.7,3294.71,92441,312664,304098,198789,75132,890685,17972,16017,28044,62033,952718,0.749,0.707,0.707,-2993.62,-2873.81,-352.073,-6219.47
2018-09-24,37.19,909669,347596,349095,325269,366202,69319.2,75947.4,155470,117961,897655,909206,71400.8,59849.9,356034,396755,166125,97201,1.01612e+06,20324,11528,11111,42963,1.05908e+06,66767,22871,3295,92933,350912,351060,219718,91418,1.01312e+06,20951,17268,32293,70512,1.08363e+06,0.707,0.707,0.707,-2732,-2769.64,-350.572,-5852.27
2018-09-25,43.6,958567,352988,381118,334876,393149,97340.1,52669.7,157736,127555,942940,954492,79324.5,67773.3,388299,425002,174030,75450,1.06281e+06,22075,13789,14326,50190,1.113e+06,66782,22914.6,3289.14,92985.7,358319,355203,220168,92564,1.02626e+06,21358,19413,32676,73447,1.0997e+06,0.707,0.707,0.707,-2756.57,-2740.24,-354.193,-5850.97
