Date,Hour,NO Hydro,SE Hydro,FI Hydro,Total Hydro
11-09-2017,19,68358.4,27327.5,4039.13,99725
11-09-2017,20,68357.3,27326.5,4039.19,99722.9
11-09-2017,21,68356.1,27325.5,4039.25,99720.9
11-09-2017,22,68355,27324.5,4039.31,99718.8
11-09-2017,23,68353.8,27323.5,4039.37,99716.8
12-09-2017,0,68352.7,27322.6,4039.43,99714.7
12-09-2017,1,68351.6,27321.6,4039.49,99712.6
12-09-2017,2,68350.4,27320.6,4039.55,99710.6
12-09-2017,3,68349.3,27319.6,4039.61,99708.5
12-09-2017,4,68348.2,27318.7,4039.67,99706.5
12-09-2017,5,68347,27317.7,4039.73,99704.4
12-09-2017,6,68345.9,27316.7,4039.79,99702.4
12-09-2017,7,68344.8,27315.7,4039.85,99700.3
12-09-2017,8,68343.6,27314.8,4039.91,99698.3
12-09-2017,9,68342.5,27313.8,4039.97,99696.2
12-09-2017,10,68341.3,27312.8,4040.03,99694.2
12-09-2017,11,68340.2,27311.8,4040.09,99692.1
12-09-2017,12,68339.1,27310.9,4040.14,99690
12-09-2017,13,68337.9,27309.9,4040.2,99688
12-09-2017,14,68336.8,27308.9,4040.26,99685.9
12-09-2017,15,68335.7,27307.9,4040.32,99683.9
12-09-2017,16,68334.5,27307,4040.38,99681.8
12-09-2017,17,68333.4,27306,4040.44,99679.8
12-09-2017,18,68332.2,27305,4040.5,99677.7
12-09-2017,19,68331.1,27304,4040.56,99675.7
12-09-2017,20,68330,27303,4040.62,99673.6
12-09-2017,21,68328.8,27302.1,4040.68,99671.6
12-09-2017,22,68327.7,27301.1,4040.74,99669.5
12-09-2017,23,68326.6,27300.1,4040.8,99667.5
13-09-2017,0,68325.4,27299.1,4040.86,99665.4
13-09-2017,1,68324.3,27298.2,4040.92,99663.3
13-09-2017,2,68323.2,27297.2,4040.98,99661.3
13-09-2017,3,68322,27296.2,4041.04,99659.2
13-09-2017,4,68320.9,27295.2,4041.1,99657.2
13-09-2017,5,68319.7,27294.3,4041.16,99655.1
13-09-2017,6,68318.6,27293.3,4041.22,99653.1
13-09-2017,7,68317.5,27292.3,4041.28,99651
13-09-2017,8,68316.3,27291.3,4041.34,99649
13-09-2017,9,68315.2,27290.4,4041.4,99646.9
13-09-2017,10,68314.1,27289.4,4041.46,99644.9
13-09-2017,11,68312.9,27288.4,4041.52,99642.8
13-09-2017,12,68311.8,27287.4,4041.57,99640.8
13-09-2017,13,68310.6,27286.4,4041.63,99638.7
13-09-2017,14,68309.5,27285.5,4041.69,99636.6
13-09-2017,15,68308.4,27284.5,4041.75,99634.6
13-09-2017,16,68307.2,27283.5,4041.81,99632.5
13-09-2017,17,68306.1,27282.5,4041.87,99630.5
13-09-2017,18,68305,27281.6,4041.93,99628.4
13-09-2017,19,68303.8,27280.6,4041.99,99626.4
13-09-2017,20,68302.7,27279.6,4042.05,99624.3
13-09-2017,21,68301.6,27278.6,4042.11,99622.3
13-09-2017,22,68300.4,27277.7,4042.17,99620.2
13-09-2017,23,68299.3,27276.7,4042.23,99618.2
14-09-2017,0,68298.1,27275.7,4042.29,99616.1
14-09-2017,1,68297,27274.7,4042.35,99614.1
14-09-2017,2,68295.9,27273.8,4042.41,99612
14-09-2017,3,68294.7,27272.8,4042.47,99610
14-09-2017,4,68293.6,27271.8,4042.53,99607.9
14-09-2017,5,68292.5,27270.8,4042.59,99605.9
14-09-2017,6,68291.3,27269.9,4042.64,99603.8
14-09-2017,7,68290.2,27268.9,4042.7,99601.8
14-09-2017,8,68289,27267.9,4042.76,99599.7
14-09-2017,9,68287.9,27266.9,4042.82,99597.6
14-09-2017,10,68286.8,27266,4042.88,99595.6
14-09-2017,11,68285.6,27265,4042.94,99593.6
14-09-2017,12,68284.5,27264,4043,99591.5
14-09-2017,13,68283.4,27263,4043.06,99589.4
14-09-2017,14,68282.2,27262,4043.12,99587.4
14-09-2017,15,68281.1,27261.1,4043.18,99585.3
14-09-2017,16,68280,27260.1,4043.24,99583.3
14-09-2017,17,68278.8,27259.1,4043.3,99581.2
14-09-2017,18,68277.7,27258.1,4043.36,99579.2
14-09-2017,19,68276.5,27257.2,4043.41,99577.1
14-09-2017,20,68275.4,27256.2,4043.47,99575.1
14-09-2017,21,68274.3,27255.2,4043.53,99573
14-09-2017,22,68273.1,27254.2,4043.59,99571
14-09-2017,23,68272,27253.3,4043.65,99568.9
15-09-2017,0,68270.9,27252.3,4043.71,99566.9
15-09-2017,1,68269.7,27251.3,4043.77,99564.8
15-09-2017,2,68268.6,27250.3,4043.83,99562.8
15-09-2017,3,68267.4,27249.4,4043.89,99560.7
15-09-2017,4,68266.3,27248.4,4043.95,99558.7
15-09-2017,5,68265.2,27247.4,4044.01,99556.6
15-09-2017,6,68264,27246.4,4044.07,99554.6
15-09-2017,7,68262.9,27245.5,4044.13,99552.5
15-09-2017,8,68261.8,27244.5,4044.19,99550.5
15-09-2017,9,68260.6,27243.5,4044.25,99548.4
15-09-2017,10,68259.5,27242.5,4044.31,99546.4
15-09-2017,11,68258.4,27241.6,4044.37,99544.3
15-09-2017,12,68257.2,27240.6,4044.43,99542.2
15-09-2017,13,68256.1,27239.6,4044.48,99540.2
15-09-2017,14,68254.9,27238.6,4044.54,99538.1
15-09-2017,15,68253.8,27237.6,4044.6,99536.1
15-09-2017,16,68252.7,27236.7,4044.66,99534
15-09-2017,17,68251.5,27235.7,4044.72,99532
15-09-2017,18,68250.4,27234.7,4044.78,99529.9
15-09-2017,19,68249.3,27233.7,4044.84,99527.9
15-09-2017,20,68248.1,27232.8,4044.9,99525.8
15-09-2017,21,68247,27231.8,4044.96,99523.8
15-09-2017,22,68245.8,27230.8,4045.02,99521.7
15-09-2017,23,68244.7,27229.8,4045.08,99519.7
16-09-2017,0,68243.6,27228.9,4045.14,99517.6
16-09-2017,1,68242.4,27227.9,4045.2,99515.5
16-09-2017,2,68241.3,27226.9,4045.26,99513.5
16-09-2017,3,68240.2,27225.9,4045.32,99511.4
16-09-2017,4,68239,27225,4045.38,99509.4
16-09-2017,5,68237.9,27224,4045.44,99507.3
16-09-2017,6,68236.8,27223,4045.5,99505.3
16-09-2017,7,68235.6,27222,4045.56,99503.2
16-09-2017,8,68234.5,27221,4045.62,99501.2
16-09-2017,9,68233.3,27220.1,4045.68,99499.1
16-09-2017,10,68232.2,27219.1,4045.74,99497.1
16-09-2017,11,68231.1,27218.1,4045.8,99495
16-09-2017,12,68229.9,27217.1,4045.86,99493
16-09-2017,13,68228.8,27216.2,4045.91,99490.9
16-09-2017,14,68227.7,27215.2,4045.97,99488.8
16-09-2017,15,68226.5,27214.2,4046.03,99486.8
16-09-2017,16,68225.4,27213.2,4046.09,99484.7
16-09-2017,17,68224.2,27212.3,4046.15,99482.7
16-09-2017,18,68223.1,27211.3,4046.21,99480.6
16-09-2017,19,68222,27210.3,4046.27,99478.6
16-09-2017,20,68220.8,27209.3,4046.33,99476.5
16-09-2017,21,68219.7,27208.4,4046.39,99474.5
16-09-2017,22,68218.6,27207.4,4046.45,99472.4
16-09-2017,23,68217.4,27206.4,4046.51,99470.4
17-09-2017,0,68216.3,27205.4,4046.57,99468.3
17-09-2017,1,68215.2,27204.5,4046.63,99466.2
17-09-2017,2,68214,27203.5,4046.69,99464.2
17-09-2017,3,68212.9,27202.5,4046.75,99462.1
17-09-2017,4,68211.7,27201.5,4046.81,99460.1
17-09-2017,5,68210.6,27200.5,4046.87,99458
17-09-2017,6,68209.5,27199.6,4046.93,99456
17-09-2017,7,68208.3,27198.6,4046.99,99453.9
17-09-2017,8,68207.2,27197.6,4047.05,99451.9
17-09-2017,9,68206.1,27196.6,4047.11,99449.8
17-09-2017,10,68204.9,27195.7,4047.17,99447.8
17-09-2017,11,68203.8,27194.7,4047.23,99445.7
17-09-2017,12,68202.6,27193.7,4047.28,99443.6
17-09-2017,13,68201.5,27192.7,4047.34,99441.6
17-09-2017,14,68200.4,27191.8,4047.4,99439.5
17-09-2017,15,68199.2,27190.8,4047.46,99437.5
17-09-2017,16,68198.1,27189.8,4047.52,99435.4
17-09-2017,17,68197,27188.8,4047.58,99433.4
17-09-2017,18,68195.8,27187.9,4047.64,99431.3
17-09-2017,19,68194.7,27186.9,4047.7,99429.3
17-09-2017,20,68193.5,27185.9,4047.76,99427.2
17-09-2017,21,68192.4,27184.9,4047.82,99425.2
17-09-2017,22,68191.3,27184,4047.88,99423.1
17-09-2017,23,68190.1,27183,4047.94,99421.1
18-09-2017,0,68189,27182,4048,99419
18-09-2017,1,68188.4,27179.7,4047.7,99415.8
18-09-2017,2,68187.8,27177.4,4047.39,99412.6
18-09-2017,3,68187.2,27175.1,4047.09,99409.4
18-09-2017,4,68186.6,27172.8,4046.78,99406.2
18-09-2017,5,68186,27170.5,4046.48,99403
18-09-2017,6,68185.4,27168.2,4046.18,99399.8
18-09-2017,7,68184.8,27166,4045.87,99396.6
18-09-2017,8,68184.2,27163.7,4045.57,99393.4
18-09-2017,9,68183.6,27161.4,4045.27,99390.2
18-09-2017,10,68183,27159.1,4044.96,99387
18-09-2017,11,68182.4,27156.8,4044.66,99383.8
18-09-2017,12,68181.8,27154.5,4044.36,99380.6
18-09-2017,13,68181.2,27152.2,4044.05,99377.5
18-09-2017,14,68180.6,27149.9,4043.75,99374.3
18-09-2017,15,68180,27147.6,4043.44,99371.1
18-09-2017,16,68179.4,27145.3,4043.14,99367.9
18-09-2017,17,68178.8,27143,4042.84,99364.7
18-09-2017,18,68178.2,27140.8,4042.53,99361.5
18-09-2017,19,68177.6,27138.5,4042.23,99358.3
18-09-2017,20,68177,27136.2,4041.93,99355.1
18-09-2017,21,68176.4,27133.9,4041.62,99351.9
18-09-2017,22,68175.8,27131.6,4041.32,99348.7
18-09-2017,23,68175.2,27129.3,4041.01,99345.5
19-09-2017,0,68174.6,27127,4040.71,99342.3
19-09-2017,1,68174,27124.7,4040.41,99339.1
19-09-2017,2,68173.4,27122.4,4040.1,99335.9
19-09-2017,3,68172.8,27120.1,4039.8,99332.7
19-09-2017,4,68172.2,27117.8,4039.5,99329.5
19-09-2017,5,68171.6,27115.5,4039.19,99326.3
19-09-2017,6,68171,27113.2,4038.89,99323.1
19-09-2017,7,68170.4,27111,4038.59,99319.9
19-09-2017,8,68169.8,27108.7,4038.28,99316.7
19-09-2017,9,68169.2,27106.4,4037.98,99313.5
19-09-2017,10,68168.6,27104.1,4037.68,99310.3
19-09-2017,11,68168,27101.8,4037.37,99307.1
19-09-2017,12,68167.4,27099.5,4037.07,99304
19-09-2017,13,68166.8,27097.2,4036.77,99300.8
19-09-2017,14,68166.2,27094.9,4036.46,99297.6
19-09-2017,15,68165.6,27092.6,4036.16,99294.4
19-09-2017,16,68164.9,27090.3,4035.86,99291.2
19-09-2017,17,68164.3,27088,4035.55,99288
19-09-2017,18,68163.7,27085.8,4035.25,99284.8
19-09-2017,19,68163.1,27083.5,4034.95,99281.6
19-09-2017,20,68162.5,27081.2,4034.64,99278.4
19-09-2017,21,68161.9,27078.9,4034.34,99275.2
19-09-2017,22,68161.3,27076.6,4034.04,99272
19-09-2017,23,68160.7,27074.3,4033.73,99268.8
20-09-2017,0,68160.1,27072,4033.43,99265.6
20-09-2017,1,68159.5,27069.7,4033.13,99262.4
20-09-2017,2,68158.9,27067.4,4032.82,99259.2
20-09-2017,3,68158.3,27065.1,4032.52,99256
20-09-2017,4,68157.7,27062.8,4032.21,99252.8
20-09-2017,5,68157.1,27060.5,4031.91,99249.6
20-09-2017,6,68156.5,27058.2,4031.61,99246.4
20-09-2017,7,68155.9,27056,4031.3,99243.2
20-09-2017,8,68155.3,27053.7,4031,99240
20-09-2017,9,68154.7,27051.4,4030.7,99236.8
20-09-2017,10,68154.1,27049.1,4030.39,99233.6
20-09-2017,11,68153.5,27046.8,4030.09,99230.4
20-09-2017,12,68152.9,27044.5,4029.78,99227.2
20-09-2017,13,68152.3,27042.2,4029.48,99224.1
20-09-2017,14,68151.7,27039.9,4029.18,99220.9
20-09-2017,15,68151.1,27037.6,4028.87,99217.7
20-09-2017,16,68150.5,27035.3,4028.57,99214.5
20-09-2017,17,68149.9,27033,4028.27,99211.3
20-09-2017,18,68149.3,27030.8,4027.96,99208.1
20-09-2017,19,68148.7,27028.5,4027.66,99204.9
20-09-2017,20,68148.1,27026.2,4027.36,99201.7
20-09-2017,21,68147.5,27023.9,4027.05,99198.5
20-09-2017,22,68146.9,27021.6,4026.75,99195.3
20-09-2017,23,68146.3,27019.3,4026.44,99192.1
21-09-2017,0,68145.7,27017,4026.14,99188.9
21-09-2017,1,68145.1,27014.7,4025.84,99185.7
21-09-2017,2,68144.5,27012.4,4025.53,99182.5
21-09-2017,3,68143.9,27010.1,4025.23,99179.3
21-09-2017,4,68143.3,27007.8,4024.93,99176.1
21-09-2017,5,68142.7,27005.5,4024.62,99172.9
21-09-2017,6,68142.1,27003.2,4024.32,99169.7
21-09-2017,7,68141.5,27001,4024.02,99166.5
21-09-2017,8,68140.9,26998.7,4023.71,99163.3
21-09-2017,9,68140.3,26996.4,4023.41,99160.1
21-09-2017,10,68139.7,26994.1,4023.11,99156.9
21-09-2017,11,68139.1,26991.8,4022.8,99153.7
21-09-2017,12,68138.5,26989.5,4022.5,99150.5
21-09-2017,13,68137.9,26987.2,4022.2,99147.3
21-09-2017,14,68137.3,26984.9,4021.89,99144.1
21-09-2017,15,68136.7,26982.6,4021.59,99140.9
21-09-2017,16,68136.1,26980.3,4021.29,99137.7
21-09-2017,17,68135.5,26978,4020.98,99134.5
21-09-2017,18,68134.9,26975.8,4020.68,99131.3
21-09-2017,19,68134.3,26973.5,4020.38,99128.1
21-09-2017,20,68133.7,26971.2,4020.07,99124.9
21-09-2017,21,68133.1,26968.9,4019.77,99121.7
21-09-2017,22,68132.5,26966.6,4019.47,99118.5
21-09-2017,23,68131.9,26964.3,4019.16,99115.3
22-09-2017,0,68131.3,26962,4018.86,99112.1
22-09-2017,1,68130.7,26959.7,4018.56,99108.9
22-09-2017,2,68130.1,26957.4,4018.25,99105.7
22-09-2017,3,68129.5,26955.1,4017.95,99102.5
22-09-2017,4,68128.9,26952.8,4017.64,99099.3
22-09-2017,5,68128.3,26950.5,4017.34,99096.1
22-09-2017,6,68127.7,26948.2,4017.04,99092.9
22-09-2017,7,68127.1,26946,4016.73,99089.7
22-09-2017,8,68126.5,26943.7,4016.43,99086.5
22-09-2017,9,68125.9,26941.4,4016.13,99083.3
22-09-2017,10,68125.3,26939.1,4015.82,99080.1
22-09-2017,11,68124.7,26936.8,4015.52,99076.9
22-09-2017,12,68124.1,26934.5,4015.22,99073.8
22-09-2017,13,68123.5,26932.2,4014.91,99070.6
22-09-2017,14,68122.9,26929.9,4014.61,99067.4
22-09-2017,15,68122.3,26927.6,4014.3,99064.2
22-09-2017,16,68121.7,26925.3,4014,99061
22-09-2017,17,68121.1,26923,4013.7,99057.8
22-09-2017,18,68120.5,26920.8,4013.39,99054.6
22-09-2017,19,68119.9,26918.5,4013.09,99051.4
22-09-2017,20,68119.3,26916.2,4012.79,99048.2
22-09-2017,21,68118.7,26913.9,4012.48,99045
22-09-2017,22,68118.1,26911.6,4012.18,99041.8
22-09-2017,23,68117.5,26909.3,4011.87,99038.6
23-09-2017,0,68116.9,26907,4011.57,99035.4
23-09-2017,1,68116.3,26904.7,4011.27,99032.2
23-09-2017,2,68115.7,26902.4,4010.96,99029
23-09-2017,3,68115.1,26900.1,4010.66,99025.8
23-09-2017,4,68114.5,26897.8,4010.36,99022.6
23-09-2017,5,68113.9,26895.5,4010.05,99019.4
23-09-2017,6,68113.3,26893.2,4009.75,99016.2
23-09-2017,7,68112.7,26891,4009.45,99013
23-09-2017,8,68112.1,26888.7,4009.14,99009.8
23-09-2017,9,68111.4,26886.4,4008.84,99006.6
23-09-2017,10,68110.8,26884.1,4008.54,99003.4
23-09-2017,11,68110.2,26881.8,4008.23,99000.2
23-09-2017,12,68109.6,26879.5,4007.93,98997
23-09-2017,13,68109,26877.2,4007.63,98993.9
23-09-2017,14,68108.4,26874.9,4007.32,98990.7
23-09-2017,15,68107.8,26872.6,4007.02,98987.5
23-09-2017,16,68107.2,26870.3,4006.72,98984.3
23-09-2017,17,68106.6,26868,4006.41,98981.1
23-09-2017,18,68106,26865.8,4006.11,98977.9
23-09-2017,19,68105.4,26863.5,4005.81,98974.7
23-09-2017,20,68104.8,26861.2,4005.5,98971.5
23-09-2017,21,68104.2,26858.9,4005.2,98968.3
23-09-2017,22,68103.6,26856.6,4004.9,98965.1
23-09-2017,23,68103,26854.3,4004.59,98961.9
24-09-2017,0,68102.4,26852,4004.29,98958.7
24-09-2017,1,68101.8,26849.7,4003.99,98955.5
24-09-2017,2,68101.2,26847.4,4003.68,98952.3
24-09-2017,3,68100.6,26845.1,4003.38,98949.1
24-09-2017,4,68100,26842.8,4003.07,98945.9
24-09-2017,5,68099.4,26840.5,4002.77,98942.7
24-09-2017,6,68098.8,26838.2,4002.47,98939.5
24-09-2017,7,68098.2,26836,4002.16,98936.3
24-09-2017,8,68097.6,26833.7,4001.86,98933.1
24-09-2017,9,68097,26831.4,4001.56,98929.9
24-09-2017,10,68096.4,26829.1,4001.25,98926.7
24-09-2017,11,68095.8,26826.8,4000.95,98923.5
24-09-2017,12,68095.2,26824.5,4000.64,98920.4
24-09-2017,13,68094.6,26822.2,4000.34,98917.2
24-09-2017,14,68094,26819.9,4000.04,98914
24-09-2017,15,68093.4,26817.6,3999.73,98910.8
24-09-2017,16,68092.8,26815.3,3999.43,98907.6
24-09-2017,17,68092.2,26813,3999.13,98904.4
24-09-2017,18,68091.6,26810.8,3998.82,98901.2
24-09-2017,19,68091,26808.5,3998.52,98898
24-09-2017,20,68090.4,26806.2,3998.22,98894.8
24-09-2017,21,68089.8,26803.9,3997.91,98891.6
24-09-2017,22,68089.2,26801.6,3997.61,98888.4
24-09-2017,23,68088.6,26799.3,3997.3,98885.2
25-09-2017,0,68088,26797,3997,98882
25-09-2017,1,68101.7,26799.3,3996.91,98897.9
25-09-2017,2,68115.5,26801.6,3996.82,98913.8
25-09-2017,3,68129.2,26803.8,3996.73,98929.8
25-09-2017,4,68142.9,26806.1,3996.64,98945.7
25-09-2017,5,68156.6,26808.4,3996.55,98961.6
25-09-2017,6,68170.4,26810.7,3996.47,98977.5
25-09-2017,7,68184.1,26813,3996.38,98993.4
25-09-2017,8,68197.8,26815.2,3996.29,99009.3
25-09-2017,9,68211.5,26817.5,3996.2,99025.2
25-09-2017,10,68225.3,26819.8,3996.11,99041.2
25-09-2017,11,68239,26822.1,3996.02,99057.1
25-09-2017,12,68252.7,26824.4,3995.93,99073
25-09-2017,13,68266.4,26826.6,3995.84,99088.9
25-09-2017,14,68280.2,26828.9,3995.75,99104.8
25-09-2017,15,68293.9,26831.2,3995.66,99120.8
25-09-2017,16,68307.6,26833.5,3995.57,99136.7
25-09-2017,17,68321.3,26835.8,3995.48,99152.6
25-09-2017,18,68335.1,26838,3995.39,99168.5
25-09-2017,19,68348.8,26840.3,3995.31,99184.4
25-09-2017,20,68362.5,26842.6,3995.22,99200.3
25-09-2017,21,68376.3,26844.9,3995.13,99216.2
25-09-2017,22,68390,26847.2,3995.04,99232.2
25-09-2017,23,68403.7,26849.4,3994.95,99248.1
26-09-2017,0,68417.4,26851.7,3994.86,99264
26-09-2017,1,68431.2,26854,3994.77,99279.9
26-09-2017,2,68444.9,26856.3,3994.68,99295.8
26-09-2017,3,68458.6,26858.5,3994.59,99311.8
26-09-2017,4,68472.3,26860.8,3994.5,99327.7
26-09-2017,5,68486.1,26863.1,3994.41,99343.6
26-09-2017,6,68499.8,26865.4,3994.32,99359.5
26-09-2017,7,68513.5,26867.7,3994.23,99375.4
26-09-2017,8,68527.2,26870,3994.14,99391.3
26-09-2017,9,68541,26872.2,3994.05,99407.2
26-09-2017,10,68554.7,26874.5,3993.96,99423.2
26-09-2017,11,68568.4,26876.8,3993.87,99439.1
26-09-2017,12,68582.1,26879.1,3993.78,99455
26-09-2017,13,68595.9,26881.3,3993.7,99470.9
26-09-2017,14,68609.6,26883.6,3993.61,99486.8
26-09-2017,15,68623.3,26885.9,3993.52,99502.8
26-09-2017,16,68637.1,26888.2,3993.43,99518.7
26-09-2017,17,68650.8,26890.5,3993.34,99534.6
26-09-2017,18,68664.5,26892.8,3993.25,99550.5
26-09-2017,19,68678.2,26895,3993.16,99566.4
26-09-2017,20,68692,26897.3,3993.07,99582.3
26-09-2017,21,68705.7,26899.6,3992.98,99598.2
26-09-2017,22,68719.4,26901.9,3992.89,99614.2
26-09-2017,23,68733.1,26904.2,3992.8,99630.1
27-09-2017,0,68746.9,26906.4,3992.71,99646
27-09-2017,1,68760.6,26908.7,3992.62,99661.9
27-09-2017,2,68774.3,26911,3992.53,99677.8
27-09-2017,3,68788,26913.3,3992.44,99693.8
27-09-2017,4,68801.8,26915.5,3992.35,99709.7
27-09-2017,5,68815.5,26917.8,3992.26,99725.6
27-09-2017,6,68829.2,26920.1,3992.18,99741.5
27-09-2017,7,68842.9,26922.4,3992.09,99757.4
27-09-2017,8,68856.7,26924.7,3992,99773.3
27-09-2017,9,68870.4,26926.9,3991.91,99789.2
27-09-2017,10,68884.1,26929.2,3991.82,99805.2
27-09-2017,11,68897.8,26931.5,3991.73,99821.1
27-09-2017,12,68911.6,26933.8,3991.64,99837
27-09-2017,13,68925.3,26936.1,3991.55,99852.9
27-09-2017,14,68939,26938.3,3991.46,99868.8
27-09-2017,15,68952.8,26940.6,3991.37,99884.8
27-09-2017,16,68966.5,26942.9,3991.28,99900.7
27-09-2017,17,68980.2,26945.2,3991.19,99916.6
27-09-2017,18,68993.9,26947.5,3991.11,99932.5
27-09-2017,19,69007.7,26949.7,3991.02,99948.4
27-09-2017,20,69021.4,26952,3990.93,99964.3
27-09-2017,21,69035.1,26954.3,3990.84,99980.2
27-09-2017,22,69048.8,26956.6,3990.75,99996.2
27-09-2017,23,69062.6,26958.9,3990.66,100012
28-09-2017,0,69076.3,26961.1,3990.57,100028
28-09-2017,1,69090,26963.4,3990.48,100044
28-09-2017,2,69103.7,26965.7,3990.39,100060
28-09-2017,3,69117.5,26968,3990.3,100076
28-09-2017,4,69131.2,26970.3,3990.21,100092
28-09-2017,5,69144.9,26972.5,3990.12,100108
28-09-2017,6,69158.6,26974.8,3990.03,100124
28-09-2017,7,69172.4,26977.1,3989.95,100139
28-09-2017,8,69186.1,26979.4,3989.86,100155
28-09-2017,9,69199.8,26981.7,3989.77,100171
28-09-2017,10,69213.5,26983.9,3989.68,100187
28-09-2017,11,69227.3,26986.2,3989.59,100203
28-09-2017,12,69241,26988.5,3989.5,100219
28-09-2017,13,69254.7,26990.8,3989.41,100235
28-09-2017,14,69268.5,26993.1,3989.32,100251
28-09-2017,15,69282.2,26995.3,3989.23,100267
28-09-2017,16,69295.9,26997.6,3989.14,100283
28-09-2017,17,69309.6,26999.9,3989.05,100299
28-09-2017,18,69323.4,27002.2,3988.97,100314
28-09-2017,19,69337.1,27004.5,3988.88,100330
28-09-2017,20,69350.8,27006.7,3988.79,100346
28-09-2017,21,69364.5,27009,3988.7,100362
28-09-2017,22,69378.3,27011.3,3988.61,100378
28-09-2017,23,69392,27013.6,3988.52,100394
29-09-2017,0,69405.7,27015.9,3988.43,100410
29-09-2017,1,69419.4,27018.1,3988.34,100426
29-09-2017,2,69433.2,27020.4,3988.25,100442
29-09-2017,3,69446.9,27022.7,3988.16,100458
29-09-2017,4,69460.6,27025,3988.07,100474
29-09-2017,5,69474.3,27027.3,3987.98,100490
29-09-2017,6,69488.1,27029.5,3987.89,100506
29-09-2017,7,69501.8,27031.8,3987.81,100521
29-09-2017,8,69515.5,27034.1,3987.72,100537
29-09-2017,9,69529.2,27036.4,3987.63,100553
29-09-2017,10,69543,27038.7,3987.54,100569
29-09-2017,11,69556.7,27040.9,3987.45,100585
29-09-2017,12,69570.4,27043.2,3987.36,100601
29-09-2017,13,69584.2,27045.5,3987.27,100617
29-09-2017,14,69597.9,27047.8,3987.18,100633
29-09-2017,15,69611.6,27050.1,3987.09,100649
29-09-2017,16,69625.3,27052.3,3987,100665
29-09-2017,17,69639.1,27054.6,3986.91,100681
29-09-2017,18,69652.8,27056.9,3986.82,100696
29-09-2017,19,69666.5,27059.2,3986.74,100712
29-09-2017,20,69680.2,27061.5,3986.65,100728
29-09-2017,21,69694,27063.7,3986.56,100744
29-09-2017,22,69707.7,27066,3986.47,100760
29-09-2017,23,69721.4,27068.3,3986.38,100776
30-09-2017,0,69735.1,27070.6,3986.29,100792
30-09-2017,1,69748.9,27072.8,3986.2,100808
30-09-2017,2,69762.6,27075.1,3986.11,100824
30-09-2017,3,69776.3,27077.4,3986.02,100840
30-09-2017,4,69790,27079.7,3985.93,100856
30-09-2017,5,69803.8,27082,3985.84,100872
30-09-2017,6,69817.5,27084.2,3985.75,100888
30-09-2017,7,69831.2,27086.5,3985.66,100903
30-09-2017,8,69844.9,27088.8,3985.57,100919
30-09-2017,9,69858.7,27091.1,3985.48,100935
30-09-2017,10,69872.4,27093.4,3985.39,100951
30-09-2017,11,69886.1,27095.7,3985.3,100967
30-09-2017,12,69899.9,27097.9,3985.22,100983
30-09-2017,13,69913.6,27100.2,3985.13,100999
30-09-2017,14,69927.3,27102.5,3985.04,101015
30-09-2017,15,69941,27104.8,3984.95,101031
30-09-2017,16,69954.8,27107,3984.86,101047
30-09-2017,17,69968.5,27109.3,3984.77,101063
30-09-2017,18,69982.2,27111.6,3984.68,101078
30-09-2017,19,69995.9,27113.9,3984.59,101094
30-09-2017,20,70009.7,27116.2,3984.5,101110
30-09-2017,21,70023.4,27118.5,3984.41,101126
30-09-2017,22,70037.1,27120.7,3984.32,101142
30-09-2017,23,70050.8,27123,3984.23,101158
01-10-2017,0,70064.6,27125.3,3984.14,101174
01-10-2017,1,70078.3,27127.6,3984.05,101190
01-10-2017,2,70092,27129.8,3983.96,101206
01-10-2017,3,70105.7,27132.1,3983.87,101222
01-10-2017,4,70119.5,27134.4,3983.78,101238
01-10-2017,5,70133.2,27136.7,3983.69,101254
01-10-2017,6,70146.9,27139,3983.61,101270
01-10-2017,7,70160.7,27141.2,3983.52,101285
01-10-2017,8,70174.4,27143.5,3983.43,101301
01-10-2017,9,70188.1,27145.8,3983.34,101317
01-10-2017,10,70201.8,27148.1,3983.25,101333
01-10-2017,11,70215.6,27150.4,3983.16,101349
01-10-2017,12,70229.3,27152.6,3983.07,101365
01-10-2017,13,70243,27154.9,3982.98,101381
01-10-2017,14,70256.7,27157.2,3982.89,101397
01-10-2017,15,70270.5,27159.5,3982.8,101413
01-10-2017,16,70284.2,27161.8,3982.71,101429
01-10-2017,17,70297.9,27164,3982.62,101445
01-10-2017,18,70311.6,27166.3,3982.53,101460
01-10-2017,19,70325.4,27168.6,3982.45,101476
01-10-2017,20,70339.1,27170.9,3982.36,101492
01-10-2017,21,70352.8,27173.2,3982.27,101508
01-10-2017,22,70366.5,27175.4,3982.18,101524
01-10-2017,23,70380.3,27177.7,3982.09,101540
02-10-2017,0,70394,27180,3982,101556
02-10-2017,1,70394.3,27180.5,3982.05,101557
02-10-2017,2,70394.7,27181.1,3982.11,101558
02-10-2017,3,70395,27181.6,3982.16,101559
02-10-2017,4,70395.3,27182.1,3982.22,101560
02-10-2017,5,70395.6,27182.6,3982.27,101561
02-10-2017,6,70396,27183.2,3982.32,101562
02-10-2017,7,70396.3,27183.7,3982.38,101562
02-10-2017,8,70396.6,27184.2,3982.43,101563
02-10-2017,9,70396.9,27184.8,3982.48,101564
02-10-2017,10,70397.3,27185.3,3982.54,101565
02-10-2017,11,70397.6,27185.8,3982.59,101566
02-10-2017,12,70397.9,27186.4,3982.64,101567
02-10-2017,13,70398.3,27186.9,3982.7,101568
