Dato,NO2-pris
6/3/19 14:00,"35,68"
6/3/19 15:00,"36,67"
6/3/19 16:00,"37,74"
6/3/19 17:00,"37,76"
6/3/19 18:00,"37,74"
6/3/19 19:00,"37,69"
6/3/19 20:00,"37,84"
6/3/19 21:00,"37,88"
6/3/19 22:00,"37,69"
6/3/19 23:00,"34,74"
6/4/19 0:00,"32,99"
6/4/19 1:00,"31,86"
6/4/19 2:00,"31,21"
6/4/19 3:00,"32,83"
6/4/19 4:00,"33,91"
6/4/19 5:00,"36,09"
6/4/19 6:00,"36,5"
6/4/19 7:00,"37,18"
6/4/19 8:00,"37,13"
6/4/19 9:00,"36,96"
6/4/19 10:00,"36,84"
6/4/19 11:00,"36,35"
6/4/19 12:00,"35,98"
6/4/19 13:00,"35,19"
6/4/19 14:00,"34,47"
6/4/19 15:00,"35,12"
6/4/19 16:00,36
6/4/19 17:00,"36,18"
6/4/19 18:00,"36,08"
6/4/19 19:00,"36,05"
6/4/19 20:00,"35,78"
6/4/19 21:00,"34,02"
6/4/19 22:00,"28,93"
6/4/19 23:00,"27,79"
6/5/19 0:00,"25,23"
6/5/19 1:00,"23,77"
6/5/19 2:00,"23,76"
6/5/19 3:00,"22,98"
6/5/19 4:00,"26,65"
6/5/19 5:00,"32,52"
6/5/19 6:00,"35,05"
6/5/19 7:00,"35,98"
6/5/19 8:00,"35,86"
6/5/19 9:00,"35,48"
6/5/19 10:00,"35,26"
6/5/19 11:00,"35,27"
6/5/19 12:00,"35,16"
6/5/19 13:00,"35,03"
6/5/19 14:00,"34,98"
6/5/19 15:00,"35,04"
6/5/19 16:00,35
6/5/19 17:00,"34,95"
6/5/19 18:00,"34,81"
6/5/19 19:00,"35,03"
6/5/19 20:00,"34,89"
6/5/19 21:00,"34,57"
6/5/19 22:00,"32,09"
6/5/19 23:00,"29,74"
6/6/19 0:00,"27,38"
6/6/19 1:00,"24,95"
6/6/19 2:00,"24,03"
6/6/19 3:00,"24,06"
6/6/19 4:00,"27,25"
6/6/19 5:00,"31,13"
6/6/19 6:00,"33,43"
6/6/19 7:00,"33,72"
6/6/19 8:00,"33,5"
6/6/19 9:00,"33,02"
6/6/19 10:00,"32,54"
6/6/19 11:00,"31,27"
6/6/19 12:00,"30,98"
6/6/19 13:00,"30,98"
6/6/19 14:00,"30,92"
6/6/19 15:00,"30,91"
6/6/19 16:00,"31,87"
6/6/19 17:00,"32,1"
6/6/19 18:00,"32,5"
6/6/19 19:00,"32,8"
6/6/19 20:00,"32,5"
6/6/19 21:00,"31,99"
6/6/19 22:00,"31,42"
6/6/19 23:00,"29,82"
6/7/19 0:00,"29,34"
6/7/19 1:00,"29,15"
6/7/19 2:00,"29,43"
6/7/19 3:00,"29,69"
6/7/19 4:00,"29,88"
6/7/19 5:00,"29,66"
6/7/19 6:00,"31,94"
6/7/19 7:00,"33,04"
6/7/19 8:00,"33,02"
6/7/19 9:00,"32,63"
6/7/19 10:00,"32,12"
6/7/19 11:00,"30,09"
6/7/19 12:00,"28,39"
6/7/19 13:00,"27,73"
6/7/19 14:00,"27,45"
6/7/19 15:00,"28,66"
6/7/19 16:00,"30,54"
6/7/19 17:00,"31,59"
6/7/19 18:00,"31,15"
6/7/19 19:00,"30,91"
6/7/19 20:00,"30,83"
6/7/19 21:00,"29,08"
6/7/19 22:00,"27,88"
6/7/19 23:00,"27,11"
6/8/19 0:00,"16,45"
6/8/19 1:00,"11,77"
6/8/19 2:00,"12,15"
6/8/19 3:00,"7,48"
6/8/19 4:00,"7,89"
6/8/19 5:00,"5,86"
6/8/19 6:00,"10,92"
6/8/19 7:00,"22,17"
6/8/19 8:00,"24,95"
6/8/19 9:00,"26,19"
6/8/19 10:00,"22,13"
6/8/19 11:00,"20,34"
6/8/19 12:00,"17,19"
6/8/19 13:00,"17,08"
6/8/19 14:00,"14,41"
6/8/19 15:00,"14,78"
6/8/19 16:00,"15,25"
6/8/19 17:00,"15,21"
6/8/19 18:00,"10,23"
6/8/19 19:00,"7,75"
6/8/19 20:00,"8,1"
6/8/19 21:00,"11,68"
6/8/19 22:00,"10,08"
6/8/19 23:00,"26,81"
6/9/19 0:00,"26,88"
6/9/19 1:00,"26,29"
6/9/19 2:00,"26,22"
6/9/19 3:00,"24,92"
6/9/19 4:00,"24,79"
6/9/19 5:00,"18,73"
6/9/19 6:00,"24,2"
6/9/19 7:00,"25,72"
6/9/19 8:00,"27,21"
6/9/19 9:00,"27,52"
6/9/19 10:00,"26,77"
6/9/19 11:00,"26,37"
6/9/19 12:00,"22,65"
6/9/19 13:00,"17,88"
6/9/19 14:00,"18,54"
6/9/19 15:00,"27,57"
6/9/19 16:00,"32,17"
6/9/19 17:00,"35,03"
6/9/19 18:00,"35,08"
6/9/19 19:00,"35,06"
6/9/19 20:00,"35,05"
6/9/19 21:00,"35,04"
6/9/19 22:00,"34,46"
6/9/19 23:00,"32,44"
6/10/19 0:00,"29,72"
6/10/19 1:00,"27,78"
6/10/19 2:00,27
6/10/19 3:00,"27,01"
6/10/19 4:00,"25,83"
6/10/19 5:00,"26,84"
6/10/19 6:00,"30,03"
6/10/19 7:00,"32,46"
6/10/19 8:00,"30,92"
6/10/19 9:00,"30,06"
6/10/19 10:00,"29,55"
6/10/19 11:00,"28,69"
6/10/19 12:00,"27,13"
6/10/19 13:00,"27,3"
6/10/19 14:00,"27,45"
6/10/19 15:00,"28,24"
6/10/19 16:00,"30,76"
6/10/19 17:00,"34,78"
6/10/19 18:00,"34,9"
6/10/19 19:00,"34,86"
6/10/19 20:00,"34,5"
6/10/19 21:00,"33,57"
6/10/19 22:00,"31,68"
6/10/19 23:00,"30,37"
6/11/19 0:00,"28,27"
6/11/19 1:00,"27,37"
6/11/19 2:00,"26,27"
6/11/19 3:00,"25,68"
6/11/19 4:00,"29,63"
6/11/19 5:00,"31,84"
6/11/19 6:00,"34,03"
6/11/19 7:00,"35,16"
6/11/19 8:00,"34,64"
6/11/19 9:00,"34,33"
6/11/19 10:00,"33,78"
6/11/19 11:00,"33,5"
6/11/19 12:00,"33,33"
6/11/19 13:00,"33,37"
6/11/19 14:00,"32,76"
6/11/19 15:00,"32,77"
6/11/19 16:00,"33,06"
6/11/19 17:00,"33,15"
6/11/19 18:00,"32,81"
6/11/19 19:00,"33,03"
6/11/19 20:00,"32,87"
6/11/19 21:00,"33,19"
6/11/19 22:00,"32,09"
6/11/19 23:00,"32,91"
6/12/19 0:00,"31,93"
6/12/19 1:00,"31,31"
6/12/19 2:00,"30,95"
6/12/19 3:00,"30,28"
6/12/19 4:00,"30,73"
6/12/19 5:00,"31,92"
6/12/19 6:00,"32,98"
6/12/19 7:00,"33,94"
6/12/19 8:00,"33,92"
6/12/19 9:00,"34,14"
6/12/19 10:00,"34,03"
6/12/19 11:00,"33,86"
6/12/19 12:00,"33,74"
6/12/19 13:00,"33,7"
6/12/19 14:00,33
6/12/19 15:00,"33,72"
6/12/19 16:00,"33,61"
6/12/19 17:00,"33,38"
6/12/19 18:00,"33,01"
6/12/19 19:00,"33,2"
6/12/19 20:00,"33,57"
6/12/19 21:00,"33,68"
6/12/19 22:00,"32,45"
6/12/19 23:00,"28,82"
6/13/19 0:00,"27,43"
6/13/19 1:00,"23,78"
6/13/19 2:00,"24,02"
6/13/19 3:00,"24,66"
6/13/19 4:00,"28,17"
6/13/19 5:00,"31,41"
6/13/19 6:00,"33,6"
6/13/19 7:00,"35,59"
6/13/19 8:00,35
6/13/19 9:00,"32,9"
6/13/19 10:00,"30,58"
6/13/19 11:00,"29,36"
6/13/19 12:00,"28,73"
6/13/19 13:00,"29,56"
6/13/19 14:00,"30,03"
6/13/19 15:00,"31,11"
6/13/19 16:00,"32,97"
6/13/19 17:00,"33,84"
6/13/19 18:00,"33,5"
6/13/19 19:00,"32,42"
6/13/19 20:00,"32,97"
6/13/19 21:00,"32,3"
6/13/19 22:00,"30,61"
6/13/19 23:00,"29,42"
6/14/19 0:00,"28,82"
6/14/19 1:00,"27,32"
6/14/19 2:00,"27,08"
6/14/19 3:00,"27,09"
6/14/19 4:00,"28,61"
6/14/19 5:00,"31,94"
6/14/19 6:00,"33,07"
6/14/19 7:00,"34,58"
6/14/19 8:00,"34,18"
6/14/19 9:00,"34,19"
6/14/19 10:00,"34,54"
6/14/19 11:00,"33,78"
6/14/19 12:00,"32,41"
6/14/19 13:00,"32,32"
6/14/19 14:00,"32,9"
6/14/19 15:00,"32,02"
6/14/19 16:00,"32,84"
6/14/19 17:00,"32,95"
6/14/19 18:00,"32,82"
6/14/19 19:00,"31,44"
6/14/19 20:00,"30,94"
6/14/19 21:00,"30,26"
6/14/19 22:00,"30,66"
